event_id,create_time,close_time,duration,crash_count_900ft,crash_count_1800ft,roadway_type,number_total_lane,street_width,posted_speed,crash_count_2700ft,crash_count_3600ft,daylight_duration,nightlight_duration,day_of_week,peak_duration,peak_ratio,daylight_duration,nightlight_duration,daylight_ratio
10884,2018-11-01 21:50:00,2018-11-02 03:23:00,5.55,1,1,Ramp,2,30.0,-1,1,1,0.0,5.55,Thursday,0.0,0.0,0.0,5.55,0.0
10885,2018-11-01 10:12:00,2018-11-01 15:19:00,5.116666666666666,1,3,Highway,3,35.0,50,3,5,5.116666666666666,0.0,Thursday,0.0,0.0,5.116666666666666,0.0,1.0
10886,2018-11-01 09:40:00,2018-11-01 15:19:00,5.65,2,2,Highway,2,26.0,50,3,4,5.65,0.0,Thursday,0.0,0.0,5.65,0.0,1.0
10887,2018-11-01 09:06:00,2018-11-01 15:19:00,6.216666666666667,0,0,Highway,3,34.0,50,0,0,6.216666666666667,0.0,Thursday,0.0,0.0,6.216666666666667,0.0,1.0
10888,2018-11-01 08:51:00,2018-11-01 15:19:00,6.466666666666667,1,2,Street,2,24.0,25,3,3,6.466666666666667,0.0,Thursday,0.13333333333333333,0.020618556701030927,6.466666666666667,0.0,1.0
10889,2018-11-01 08:28:00,2018-11-01 09:45:00,1.2833333333333334,0,0,Highway,3,34.0,50,0,0,1.2833333333333334,0.0,Thursday,0.5166666666666667,0.4025974025974026,1.2833333333333334,0.0,1.0
10890,2018-10-31 20:50:00,2018-11-01 04:10:00,7.333333333333333,0,1,Highway,3,36.0,50,2,2,0.0,7.333333333333333,Wednesday,0.0,0.0,0.0,7.333333333333333,0.0
10891,2018-10-31 10:48:00,2018-10-31 15:10:00,4.366666666666666,0,1,Street,6,60.0,25,1,1,4.366666666666666,0.0,Wednesday,0.0,0.0,4.366666666666666,0.0,1.0
10892,2018-10-31 09:31:00,2018-10-31 15:10:00,5.65,0,0,Highway,3,30.0,50,0,0,5.65,0.0,Wednesday,0.0,0.0,5.65,0.0,1.0
10893,2018-10-31 00:32:00,2018-10-31 02:23:00,1.85,0,0,Street,6,70.0,25,0,0,0.0,1.85,Wednesday,0.0,0.0,0.0,1.85,0.0
10894,2018-10-30 08:40:00,2018-10-30 15:08:00,6.466666666666667,0,0,Highway,3,30.0,50,0,0,6.466666666666667,0.0,Tuesday,0.31666666666666665,0.04896907216494845,6.466666666666667,0.0,1.0
10895,2018-10-30 08:13:00,2018-10-30 14:16:00,6.05,1,2,Ramp,2,30.0,-1,4,6,6.05,0.0,Tuesday,0.7666666666666667,0.12672176308539945,6.05,0.0,1.0
10896,2018-10-30 01:32:00,2018-10-30 03:28:00,1.9333333333333333,0,0,Highway,3,36.0,50,0,0,0.0,1.9333333333333333,Tuesday,0.0,0.0,0.0,1.9333333333333333,0.0
10901,2018-10-29 10:39:00,2018-10-29 15:51:00,5.2,0,0,Highway,3,36.0,50,1,2,5.2,0.0,Monday,0.0,0.0,5.2,0.0,1.0
10902,2018-10-29 10:33:00,2018-10-29 15:51:00,5.3,0,0,Highway,3,34.0,50,0,0,5.3,0.0,Monday,0.0,0.0,5.3,0.0,1.0
10903,2018-10-29 10:29:00,2018-10-29 15:52:00,5.383333333333334,0,0,Highway,3,34.0,50,1,1,5.383333333333334,0.0,Monday,0.0,0.0,5.383333333333334,0.0,1.0
10904,2018-10-29 08:07:00,2018-10-29 14:07:00,6.0,0,2,Ramp,2,30.0,-1,3,4,6.0,0.0,Monday,0.8666666666666667,0.14444444444444446,6.0,0.0,1.0
10906,2018-10-28 07:36:00,2018-10-28 10:22:00,2.7666666666666666,1,1,Bridge,3,32.0,25,1,2,2.7666666666666666,0.0,Sunday,1.3833333333333333,0.5,2.7666666666666666,0.0,1.0
10907,2018-10-26 14:06:00,2018-10-26 15:20:00,1.2333333333333334,0,0,Highway,3,34.0,50,2,2,1.2333333333333334,0.0,Friday,0.0,0.0,1.2333333333333334,0.0,1.0
10908,2018-10-26 13:09:00,2018-10-26 14:16:00,1.1166666666666667,0,0,Ramp,1,20.0,-1,0,0,1.1166666666666667,0.0,Friday,0.0,0.0,1.1166666666666667,0.0,1.0
10909,2018-10-26 08:56:00,2018-10-26 14:09:00,5.216666666666667,0,0,Highway,3,34.0,50,1,5,5.216666666666667,0.0,Friday,0.05,0.009584664536741214,5.216666666666667,0.0,1.0
10910,2018-10-26 08:50:00,2018-10-26 14:23:00,5.55,0,0,Highway,3,34.0,50,1,4,5.55,0.0,Friday,0.15,0.02702702702702703,5.55,0.0,1.0
10911,2018-10-26 08:49:00,2018-10-26 16:44:00,7.916666666666667,0,1,Highway,3,35.0,50,1,1,7.916666666666667,0.0,Friday,0.9166666666666666,0.11578947368421051,7.916666666666667,0.0,1.0
10912,2018-10-26 08:48:00,2018-10-26 14:51:00,6.05,1,1,Street,2,24.0,25,1,1,6.05,0.0,Friday,0.18333333333333332,0.0303030303030303,6.05,0.0,1.0
10913,2018-10-26 08:27:00,2018-10-26 14:51:00,6.4,1,1,Highway,3,30.0,50,1,1,6.4,0.0,Friday,0.5333333333333333,0.08333333333333333,6.4,0.0,1.0
10914,2018-10-26 08:19:00,2018-10-26 14:09:00,5.833333333333333,0,0,Ramp,2,30.0,-1,0,1,5.833333333333333,0.0,Friday,0.6666666666666666,0.11428571428571428,5.833333333333333,0.0,1.0
10915,2018-10-26 02:40:00,2018-10-26 04:02:00,1.3666666666666667,0,0,Highway,3,34.0,50,0,0,0.0,1.3666666666666667,Friday,0.0,0.0,0.0,1.3666666666666667,0.0
10916,2018-10-25 22:15:00,2018-10-26 03:44:00,5.483333333333333,0,0,Highway,4,34.0,50,1,1,0.0,5.483333333333333,Thursday,0.0,0.0,0.0,5.483333333333333,0.0
10917,2018-10-25 21:32:00,2018-10-26 03:45:00,6.216666666666667,0,0,Highway,2,35.0,50,0,0,0.0,6.216666666666667,Thursday,0.0,0.0,0.0,6.216666666666667,0.0
10918,2018-10-25 10:22:00,2018-10-25 15:11:00,4.816666666666666,0,0,Highway,3,35.0,50,0,0,4.816666666666666,0.0,Thursday,0.0,0.0,4.816666666666666,0.0,1.0
10919,2018-10-25 10:20:00,2018-10-25 15:10:00,4.833333333333333,0,0,Highway,3,35.0,50,0,0,4.833333333333333,0.0,Thursday,0.0,0.0,4.833333333333333,0.0,1.0
10920,2018-10-25 09:44:00,2018-10-25 15:10:00,5.433333333333334,0,1,Ramp,2,25.0,-1,1,3,5.433333333333334,0.0,Thursday,0.0,0.0,5.433333333333334,0.0,1.0
10921,2018-10-25 09:05:00,2018-10-25 15:10:00,6.083333333333333,0,1,Highway,3,34.0,50,1,3,6.083333333333333,0.0,Thursday,0.0,0.0,6.083333333333333,0.0,1.0
10922,2018-10-25 08:29:00,2018-10-25 15:10:00,6.683333333333334,0,0,Highway,3,30.0,50,0,0,6.683333333333334,0.0,Thursday,0.5,0.07481296758104738,6.683333333333334,0.0,1.0
10923,2018-10-25 00:18:00,2018-10-25 03:11:00,2.8833333333333333,0,0,Street,6,60.0,25,0,0,0.0,2.8833333333333333,Thursday,0.0,0.0,0.0,2.8833333333333333,0.0
10924,2018-10-24 22:24:00,2018-10-25 04:15:00,5.85,0,0,Highway,4,34.0,50,0,0,0.0,5.85,Wednesday,0.0,0.0,0.0,5.85,0.0
10925,2018-10-24 14:02:00,2018-10-24 15:16:00,1.2333333333333334,0,0,Highway,3,36.0,50,0,0,1.2333333333333334,0.0,Wednesday,0.0,0.0,1.2333333333333334,0.0,1.0
10926,2018-10-24 08:56:00,2018-10-24 15:18:00,6.366666666666666,0,0,Highway,3,34.0,50,0,0,6.366666666666666,0.0,Wednesday,0.05,0.007853403141361258,6.366666666666666,0.0,1.0
10927,2018-10-24 08:07:00,2018-10-24 15:18:00,7.183333333333334,0,0,Highway,3,30.0,50,0,1,7.183333333333334,0.0,Wednesday,0.8666666666666667,0.12064965197215777,7.183333333333334,0.0,1.0
10928,2018-10-24 00:15:00,2018-10-24 05:13:00,4.966666666666667,0,0,Highway,4,34.0,50,0,0,0.0,4.966666666666667,Wednesday,0.0,0.0,0.0,4.966666666666667,0.0
10929,2018-10-23 22:44:00,2018-10-24 04:29:00,5.75,0,0,Street,6,60.0,25,0,0,0.0,5.75,Tuesday,0.0,0.0,0.0,5.75,0.0
10932,2018-10-23 11:44:00,2018-10-23 15:41:00,3.95,1,2,Ramp,1,16.0,-1,3,4,3.95,0.0,Tuesday,0.0,0.0,3.95,0.0,1.0
10933,2018-10-23 11:43:00,2018-10-24 05:18:00,17.583333333333332,1,1,Ramp,1,18.0,-1,4,6,6.266666666666667,11.316666666666666,Tuesday,2.0,0.1137440758293839,6.266666666666667,11.316666666666666,0.35639810426540286
10934,2018-10-23 11:03:00,2018-10-23 12:38:00,1.5833333333333333,0,0,Highway,3,34.0,50,2,3,1.5833333333333333,0.0,Tuesday,0.0,0.0,1.5833333333333333,0.0,1.0
10936,2018-10-23 08:53:00,2018-10-23 15:42:00,6.816666666666666,1,1,Ramp,2,30.0,-1,1,2,6.816666666666666,0.0,Tuesday,0.1,0.01466992665036675,6.816666666666666,0.0,1.0
10937,2018-10-22 23:32:00,2018-10-23 04:10:00,4.633333333333334,1,1,Ramp,1,18.0,-1,2,2,0.0,4.633333333333334,Monday,0.0,0.0,0.0,4.633333333333334,0.0
10938,2018-10-22 22:08:00,2018-10-23 04:27:00,6.316666666666666,0,1,Highway,3,36.0,50,1,1,0.0,6.316666666666666,Monday,0.0,0.0,0.0,6.316666666666666,0.0
10939,2018-10-22 16:10:00,2018-10-23 05:18:00,13.133333333333333,0,1,Highway,3,38.0,50,1,2,1.8166666666666667,11.316666666666666,Monday,1.8166666666666667,0.1383248730964467,1.8166666666666667,11.316666666666666,0.1383248730964467
10945,2018-10-22 10:19:00,2018-10-22 11:23:00,1.0666666666666667,0,0,Bridge,4,48.0,25,0,0,1.0666666666666667,0.0,Monday,0.0,0.0,1.0666666666666667,0.0,1.0
10946,2018-10-22 09:57:00,2018-10-22 15:21:00,5.4,0,0,Highway,3,30.0,50,0,0,5.4,0.0,Monday,0.0,0.0,5.4,0.0,1.0
10947,2018-10-22 09:27:00,2018-10-22 14:43:00,5.266666666666667,0,3,Highway,3,34.0,50,3,3,5.266666666666667,0.0,Monday,0.0,0.0,5.266666666666667,0.0,1.0
10948,2018-10-20 03:48:00,2018-10-20 07:36:00,3.8,1,1,Highway,3,30.0,50,1,1,1.6166666666666667,2.183333333333333,Saturday,0.6166666666666667,0.16228070175438597,1.6166666666666667,2.183333333333333,0.4254385964912281
10949,2018-10-19 22:49:00,2018-10-20 03:24:00,4.583333333333333,0,1,Highway,3,36.0,50,1,3,0.0,4.583333333333333,Friday,0.0,0.0,0.0,4.583333333333333,0.0
10950,2018-10-19 14:03:00,2018-10-19 15:16:00,1.2166666666666666,0,0,Highway,3,36.0,50,0,0,1.2166666666666666,0.0,Friday,0.0,0.0,1.2166666666666666,0.0,1.0
10951,2018-10-19 09:39:00,2018-10-19 14:10:00,4.516666666666667,2,2,Ramp,2,25.0,-1,2,3,4.516666666666667,0.0,Friday,0.0,0.0,4.516666666666667,0.0,1.0
10952,2018-10-19 08:59:00,2018-10-19 14:35:00,5.6,2,2,Street,2,24.0,25,2,3,5.6,0.0,Friday,0.0,0.0,5.6,0.0,1.0
10954,2018-10-18 23:52:00,2018-10-19 03:06:00,3.2333333333333334,0,0,Street,3,30.0,25,1,1,0.0,3.2333333333333334,Thursday,0.0,0.0,0.0,3.2333333333333334,0.0
10955,2018-10-18 22:36:00,2018-10-19 04:34:00,5.966666666666667,0,0,Highway,3,34.0,50,0,0,0.0,5.966666666666667,Thursday,0.0,0.0,0.0,5.966666666666667,0.0
10956,2018-10-18 14:10:00,2018-10-18 15:19:00,1.15,0,0,Highway,3,34.0,50,1,1,1.15,0.0,Thursday,0.0,0.0,1.15,0.0,1.0
10957,2018-10-18 13:04:00,2018-10-18 14:18:00,1.2333333333333334,0,0,Highway,3,34.0,50,0,0,1.2333333333333334,0.0,Thursday,0.0,0.0,1.2333333333333334,0.0,1.0
10958,2018-10-18 09:55:00,2018-10-18 15:03:00,5.133333333333334,0,0,Highway,3,34.0,50,3,4,5.133333333333334,0.0,Thursday,0.0,0.0,5.133333333333334,0.0,1.0
10959,2018-10-18 09:44:00,2018-10-18 14:23:00,4.65,0,2,Highway,3,34.0,50,3,3,4.65,0.0,Thursday,0.0,0.0,4.65,0.0,1.0
10960,2018-10-18 09:42:00,2018-10-18 15:49:00,6.116666666666666,0,0,Ramp,2,25.0,-1,1,3,6.116666666666666,0.0,Thursday,0.0,0.0,6.116666666666666,0.0,1.0
10961,2018-10-18 09:13:00,2018-10-19 04:12:00,18.983333333333334,1,2,Highway,3,35.0,50,3,4,8.766666666666667,10.216666666666667,Thursday,2.0,0.10535557506584722,8.766666666666667,10.216666666666667,0.4618086040386304
10962,2018-10-18 00:07:00,2018-10-18 02:45:00,2.6333333333333333,0,0,Highway,3,36.0,50,0,0,0.0,2.6333333333333333,Thursday,0.0,0.0,0.0,2.6333333333333333,0.0
10963,2018-10-17 21:48:00,2018-10-18 00:40:00,2.8666666666666667,0,0,Street,6,60.0,25,0,0,0.0,2.8666666666666667,Wednesday,0.0,0.0,0.0,2.8666666666666667,0.0
10964,2018-10-17 21:04:00,2018-10-18 04:39:00,7.583333333333333,0,0,Highway,3,34.0,50,0,0,0.0,7.583333333333333,Wednesday,0.0,0.0,0.0,7.583333333333333,0.0
10965,2018-10-17 08:46:00,2018-10-17 15:10:00,6.4,0,3,Highway,3,34.0,50,4,6,6.4,0.0,Wednesday,0.21666666666666667,0.033854166666666664,6.4,0.0,1.0
10966,2018-10-17 08:25:00,2018-10-17 15:11:00,6.766666666666667,1,1,Street,2,20.0,30,1,3,6.766666666666667,0.0,Wednesday,0.5666666666666667,0.08374384236453201,6.766666666666667,0.0,1.0
10967,2018-10-17 08:23:00,2018-10-17 15:11:00,6.8,0,3,Highway,3,35.0,50,4,6,6.8,0.0,Wednesday,0.6,0.08823529411764706,6.8,0.0,1.0
10968,2018-10-16 21:21:00,2018-10-17 00:26:00,3.0833333333333335,0,0,Highway,2,26.0,50,0,0,0.0,3.0833333333333335,Tuesday,0.0,0.0,0.0,3.0833333333333335,0.0
10969,2018-10-16 21:05:00,2018-10-17 04:51:00,7.766666666666667,0,0,Highway,3,34.0,50,0,0,0.0,7.766666666666667,Tuesday,0.0,0.0,0.0,7.766666666666667,0.0
10970,2018-10-16 20:53:00,2018-10-17 05:30:00,8.616666666666667,0,0,Highway,3,36.0,50,0,0,0.0,8.616666666666667,Tuesday,0.0,0.0,0.0,8.616666666666667,0.0
10972,2018-10-16 14:59:00,2018-10-16 16:14:00,1.25,0,0,Highway,2,24.0,50,0,0,1.25,0.0,Tuesday,0.25,0.2,1.25,0.0,1.0
10973,2018-10-16 10:52:00,2018-10-16 14:06:00,3.2333333333333334,1,1,Highway,3,46.0,50,1,1,3.2333333333333334,0.0,Tuesday,0.0,0.0,3.2333333333333334,0.0,1.0
10974,2018-10-15 22:28:00,2018-10-16 04:19:00,5.85,0,0,Ramp,1,18.0,-1,0,1,0.0,5.85,Monday,0.0,0.0,0.0,5.85,0.0
10975,2018-10-15 21:02:00,2018-10-16 05:26:00,8.4,0,0,Highway,3,34.0,50,0,0,0.0,8.4,Monday,0.0,0.0,0.0,8.4,0.0
10979,2018-10-15 09:36:00,2018-10-15 15:11:00,5.583333333333333,0,0,Highway,2,22.0,50,0,1,5.583333333333333,0.0,Monday,0.0,0.0,5.583333333333333,0.0,1.0
10981,2018-10-15 08:33:00,2018-10-15 14:59:00,6.433333333333334,1,1,Highway,3,34.0,50,2,8,6.433333333333334,0.0,Monday,0.43333333333333335,0.06735751295336788,6.433333333333334,0.0,1.0
10982,2018-10-12 23:41:00,2018-10-13 05:15:00,5.566666666666666,1,1,Highway,3,34.0,50,1,1,0.0,5.566666666666666,Friday,0.0,0.0,0.0,5.566666666666666,0.0
10983,2018-10-12 14:03:00,2018-10-12 15:19:00,1.2666666666666666,0,0,Street,3,30.0,25,0,0,1.2666666666666666,0.0,Friday,0.0,0.0,1.2666666666666666,0.0,1.0
10984,2018-10-12 10:22:00,2018-10-12 13:46:00,3.4,0,1,Highway,3,30.0,50,1,1,3.4,0.0,Friday,0.0,0.0,3.4,0.0,1.0
10985,2018-10-12 10:10:00,2018-10-12 15:07:00,4.95,0,0,Highway,3,34.0,50,0,3,4.95,0.0,Friday,0.0,0.0,4.95,0.0,1.0
10986,2018-10-11 08:33:00,2018-10-11 12:11:00,3.6333333333333333,0,0,Highway,3,34.0,50,0,0,3.6333333333333333,0.0,Thursday,0.43333333333333335,0.11926605504587157,3.6333333333333333,0.0,1.0
10987,2018-10-10 23:03:00,2018-10-11 05:00:00,5.95,0,0,Ramp,1,18.0,-1,0,0,0.0,5.95,Wednesday,0.0,0.0,0.0,5.95,0.0
10988,2018-10-10 22:02:00,2018-10-11 04:29:00,6.45,0,1,Highway,3,36.0,50,1,1,0.0,6.45,Wednesday,0.0,0.0,0.0,6.45,0.0
10989,2018-10-10 08:21:00,2018-10-10 15:35:00,7.233333333333333,0,0,Highway,3,30.0,50,2,2,7.233333333333333,0.0,Wednesday,0.6333333333333333,0.08755760368663594,7.233333333333333,0.0,1.0
10990,2018-10-10 07:59:00,2018-10-10 14:47:00,6.8,1,3,Highway,2,24.0,50,4,5,6.8,0.0,Wednesday,1.0,0.14705882352941177,6.8,0.0,1.0
10991,2018-10-09 21:49:00,2018-10-10 04:11:00,6.366666666666666,0,0,Ramp,1,18.0,-1,0,0,0.0,6.366666666666666,Tuesday,0.0,0.0,0.0,6.366666666666666,0.0
10992,2018-10-09 10:13:00,2018-10-09 15:17:00,5.066666666666666,0,1,Highway,2,26.0,50,1,1,5.066666666666666,0.0,Tuesday,0.0,0.0,5.066666666666666,0.0,1.0
10993,2018-10-09 09:38:00,2018-10-09 11:33:00,1.9166666666666667,0,0,Street,6,60.0,25,0,0,1.9166666666666667,0.0,Tuesday,0.0,0.0,1.9166666666666667,0.0,1.0
10995,2018-10-09 08:36:00,2018-10-09 16:52:00,8.266666666666667,0,2,Highway,3,34.0,50,4,5,8.266666666666667,0.0,Tuesday,1.2666666666666666,0.15322580645161288,8.266666666666667,0.0,1.0
10996,2018-10-09 07:46:00,2018-10-09 13:23:00,5.616666666666666,1,2,Highway,3,36.0,50,2,2,5.616666666666666,0.0,Tuesday,1.2166666666666666,0.21661721068249257,5.616666666666666,0.0,1.0
10997,2018-10-09 07:44:00,2018-10-09 15:51:00,8.116666666666667,2,2,Street,2,20.0,30,3,3,8.116666666666667,0.0,Tuesday,1.25,0.15400410677618068,8.116666666666667,0.0,1.0
11003,2018-10-08 07:40:00,2018-10-08 14:42:00,7.033333333333333,0,0,Street,2,20.0,30,1,1,7.033333333333333,0.0,Monday,1.3166666666666667,0.1872037914691943,7.033333333333333,0.0,1.0
11004,2018-10-06 12:01:00,2018-10-06 13:17:00,1.2666666666666666,0,0,Highway,3,30.0,50,0,0,1.2666666666666666,0.0,Saturday,0.0,0.0,1.2666666666666666,0.0,1.0
11005,2018-10-06 06:20:00,2018-10-06 15:29:00,9.15,0,1,Ramp,1,16.0,-1,1,1,9.15,0.0,Saturday,2.0,0.2185792349726776,9.15,0.0,1.0
11006,2018-10-05 22:24:00,2018-10-06 04:59:00,6.583333333333333,0,0,Highway,3,34.0,50,0,0,0.0,6.583333333333333,Friday,0.0,0.0,0.0,6.583333333333333,0.0
11007,2018-10-05 09:13:00,2018-10-05 14:42:00,5.483333333333333,0,0,Highway,3,30.0,50,1,1,5.483333333333333,0.0,Friday,0.0,0.0,5.483333333333333,0.0,1.0
11008,2018-10-05 08:52:00,2018-10-05 14:39:00,5.783333333333333,0,0,Street,2,20.0,30,1,3,5.783333333333333,0.0,Friday,0.11666666666666667,0.020172910662824207,5.783333333333333,0.0,1.0
11009,2018-10-05 07:29:00,2018-10-05 14:34:00,7.083333333333333,2,4,Highway,3,34.0,50,4,9,7.083333333333333,0.0,Friday,1.5,0.21176470588235294,7.083333333333333,0.0,1.0
11010,2018-10-04 21:57:00,2018-10-05 03:26:00,5.483333333333333,0,0,Highway,3,34.0,50,1,1,0.0,5.483333333333333,Thursday,0.0,0.0,0.0,5.483333333333333,0.0
11012,2018-10-04 09:28:00,2018-10-04 15:13:00,5.75,0,0,Highway,3,34.0,50,0,2,5.75,0.0,Thursday,0.0,0.0,5.75,0.0,1.0
11014,2018-10-03 14:07:00,2018-10-03 15:18:00,1.1833333333333333,0,1,Street,2,20.0,25,1,1,1.1833333333333333,0.0,Wednesday,0.0,0.0,1.1833333333333333,0.0,1.0
11017,2018-10-03 10:27:00,2018-10-03 12:59:00,2.533333333333333,0,0,Street,6,60.0,25,0,0,2.533333333333333,0.0,Wednesday,0.0,0.0,2.533333333333333,0.0,1.0
11018,2018-10-03 09:18:00,2018-10-03 11:38:00,2.3333333333333335,2,2,Highway,3,34.0,50,2,3,2.3333333333333335,0.0,Wednesday,0.0,0.0,2.3333333333333335,0.0,1.0
11019,2018-10-03 08:40:00,2018-10-03 14:05:00,5.416666666666667,0,0,Highway,3,34.0,50,2,4,5.416666666666667,0.0,Wednesday,0.31666666666666665,0.058461538461538454,5.416666666666667,0.0,1.0
11020,2018-10-03 08:27:00,2018-10-03 14:50:00,6.383333333333334,0,1,Highway,3,30.0,50,1,2,6.383333333333334,0.0,Wednesday,0.5333333333333333,0.08355091383812009,6.383333333333334,0.0,1.0
11021,2018-10-02 11:01:00,2018-10-02 16:17:00,5.266666666666667,1,2,Ramp,1,16.0,-1,3,4,5.266666666666667,0.0,Tuesday,0.3,0.056962025316455694,5.266666666666667,0.0,1.0
11022,2018-10-02 11:00:00,2018-10-02 15:13:00,4.216666666666667,0,0,Street,2,20.0,30,0,0,4.216666666666667,0.0,Tuesday,0.0,0.0,4.216666666666667,0.0,1.0
11023,2018-10-02 04:06:00,2018-10-02 05:18:00,1.2,0,0,Highway,3,38.0,50,0,0,0.0,1.2,Tuesday,0.0,0.0,0.0,1.2,0.0
11024,2018-10-01 23:36:00,2018-10-02 05:08:00,5.533333333333333,0,0,Ramp,2,15.0,-1,0,0,0.0,5.533333333333333,Monday,0.0,0.0,0.0,5.533333333333333,0.0
11025,2018-10-01 22:23:00,2018-10-02 02:54:00,4.516666666666667,0,0,Highway,3,36.0,50,0,0,0.0,4.516666666666667,Monday,0.0,0.0,0.0,4.516666666666667,0.0
11026,2018-10-01 21:23:00,2018-10-02 05:21:00,7.966666666666667,0,0,Bridge,4,40.0,40,0,0,0.0,7.966666666666667,Monday,0.0,0.0,0.0,7.966666666666667,0.0
11034,2018-10-01 14:17:00,2018-10-02 05:18:00,15.016666666666667,1,2,Highway,3,35.0,50,6,9,3.7,11.316666666666666,Monday,2.0,0.1331853496115427,3.7,11.316666666666666,0.24639289678135404
11045,2018-10-01 10:11:00,2018-10-01 14:04:00,3.8833333333333333,0,0,Highway,2,22.0,50,0,1,3.8833333333333333,0.0,Monday,0.0,0.0,3.8833333333333333,0.0,1.0
11046,2018-10-01 08:13:00,2018-10-01 14:17:00,6.066666666666666,1,1,Highway,3,34.0,50,1,1,6.066666666666666,0.0,Monday,0.7666666666666667,0.1263736263736264,6.066666666666666,0.0,1.0
11047,2018-10-01 07:41:00,2018-10-01 14:04:00,6.383333333333334,1,1,Street,2,20.0,30,1,1,6.383333333333334,0.0,Monday,1.3,0.20365535248041775,6.383333333333334,0.0,1.0
11049,2018-09-30 22:01:00,2018-10-01 00:12:00,2.183333333333333,0,1,Ramp,2,20.0,-1,1,1,0.0,2.183333333333333,Sunday,0.0,0.0,0.0,2.183333333333333,0.0
11050,2018-09-29 19:33:00,2018-09-30 06:20:00,10.783333333333333,0,0,Highway,3,36.0,50,0,0,0.35,10.433333333333334,Saturday,0.0,0.0,0.35,10.433333333333334,0.03245749613601236
11051,2018-09-29 02:46:00,2018-09-29 06:29:00,3.716666666666667,0,0,Highway,3,36.0,50,0,0,0.5,3.216666666666667,Saturday,0.0,0.0,0.5,3.216666666666667,0.13452914798206278
11052,2018-09-28 22:00:00,2018-09-29 04:15:00,6.25,0,0,Street,2,22.0,25,0,0,0.0,6.25,Friday,0.0,0.0,0.0,6.25,0.0
11053,2018-09-28 10:02:00,2018-09-28 14:24:00,4.366666666666666,0,0,Highway,3,30.0,50,1,2,4.366666666666666,0.0,Friday,0.0,0.0,4.366666666666666,0.0,1.0
11054,2018-09-27 22:48:00,2018-09-28 00:34:00,1.7666666666666666,0,1,Highway,3,34.0,50,1,3,0.0,1.7666666666666666,Thursday,0.0,0.0,0.0,1.7666666666666666,0.0
11055,2018-09-27 09:48:00,2018-09-27 15:35:00,5.783333333333333,0,1,Street,2,20.0,30,2,3,5.783333333333333,0.0,Thursday,0.0,0.0,5.783333333333333,0.0,1.0
11056,2018-09-27 09:42:00,2018-09-27 15:35:00,5.883333333333334,1,1,Highway,2,22.0,50,1,2,5.883333333333334,0.0,Thursday,0.0,0.0,5.883333333333334,0.0,1.0
11057,2018-09-27 09:32:00,2018-09-27 10:33:00,1.0166666666666666,1,1,Highway,3,34.0,50,1,1,1.0166666666666666,0.0,Thursday,0.0,0.0,1.0166666666666666,0.0,1.0
11058,2018-09-27 09:31:00,2018-09-27 15:35:00,6.066666666666666,1,2,Ramp,1,20.0,-1,3,3,6.066666666666666,0.0,Thursday,0.0,0.0,6.066666666666666,0.0,1.0
11059,2018-09-27 09:30:00,2018-09-27 15:36:00,6.1,0,0,Highway,3,36.0,50,0,0,6.1,0.0,Thursday,0.0,0.0,6.1,0.0,1.0
11060,2018-09-27 09:26:00,2018-09-27 13:01:00,3.5833333333333335,0,0,Ramp,3,34.0,50,0,0,3.5833333333333335,0.0,Thursday,0.0,0.0,3.5833333333333335,0.0,1.0
11061,2018-09-27 08:12:00,2018-09-27 12:38:00,4.433333333333334,0,2,Highway,3,34.0,50,2,3,4.433333333333334,0.0,Thursday,0.7833333333333333,0.17669172932330826,4.433333333333334,0.0,1.0
11062,2018-09-27 00:08:00,2018-09-27 03:17:00,3.15,0,0,Highway,3,34.0,50,0,0,0.0,3.15,Thursday,0.0,0.0,0.0,3.15,0.0
11063,2018-09-26 22:28:00,2018-09-27 02:53:00,4.416666666666667,0,0,Street,3,30.0,25,0,0,0.0,4.416666666666667,Wednesday,0.0,0.0,0.0,4.416666666666667,0.0
11064,2018-09-26 11:40:00,2018-09-26 13:45:00,2.0833333333333335,0,0,Highway,3,34.0,50,0,0,2.0833333333333335,0.0,Wednesday,0.0,0.0,2.0833333333333335,0.0,1.0
11065,2018-09-26 10:18:00,2018-09-26 12:26:00,2.1333333333333333,0,2,Highway,3,34.0,50,2,2,2.1333333333333333,0.0,Wednesday,0.0,0.0,2.1333333333333333,0.0,1.0
11067,2018-09-25 23:09:00,2018-09-26 02:34:00,3.4166666666666665,1,1,Bridge,3,36.0,50,1,1,0.0,3.4166666666666665,Tuesday,0.0,0.0,0.0,3.4166666666666665,0.0
11068,2018-09-25 08:30:00,2018-09-25 15:35:00,7.083333333333333,0,1,Highway,3,30.0,50,1,1,7.083333333333333,0.0,Tuesday,0.48333333333333334,0.06823529411764706,7.083333333333333,0.0,1.0
11069,2018-09-24 12:01:00,2018-09-24 14:40:00,2.65,2,2,Highway,3,36.0,50,2,2,2.65,0.0,Monday,0.0,0.0,2.65,0.0,1.0
11070,2018-09-24 09:45:00,2018-09-24 15:05:00,5.333333333333333,0,0,Highway,2,22.0,50,0,0,5.333333333333333,0.0,Monday,0.0,0.0,5.333333333333333,0.0,1.0
11072,2018-09-24 08:24:00,2018-09-24 14:58:00,6.566666666666666,1,1,Highway,3,34.0,50,2,3,6.566666666666666,0.0,Monday,0.5833333333333334,0.08883248730964467,6.566666666666666,0.0,1.0
