hour,id,count
21,7abe5319cfa5959ad94b289d7e3210a1,0.0
22,7abe5319cfa5959ad94b289d7e3210a1,0.0
23,7abe5319cfa5959ad94b289d7e3210a1,0.0
0,7ad6fa0602f34350df3b08e8066a60b0,0.0
1,7ad6fa0602f34350df3b08e8066a60b0,1.0
2,7ad6fa0602f34350df3b08e8066a60b0,0.0
3,7ad6fa0602f34350df3b08e8066a60b0,0.0
4,7ad6fa0602f34350df3b08e8066a60b0,0.0
5,7ad6fa0602f34350df3b08e8066a60b0,1.0
6,7ad6fa0602f34350df3b08e8066a60b0,0.0
7,7ad6fa0602f34350df3b08e8066a60b0,0.0
8,7ad6fa0602f34350df3b08e8066a60b0,0.0
9,7ad6fa0602f34350df3b08e8066a60b0,0.0
10,7ad6fa0602f34350df3b08e8066a60b0,0.0
11,7ad6fa0602f34350df3b08e8066a60b0,0.0
12,7ad6fa0602f34350df3b08e8066a60b0,0.0
13,7ad6fa0602f34350df3b08e8066a60b0,0.0
14,7ad6fa0602f34350df3b08e8066a60b0,0.0
15,7ad6fa0602f34350df3b08e8066a60b0,0.0
16,7ad6fa0602f34350df3b08e8066a60b0,0.0
17,7ad6fa0602f34350df3b08e8066a60b0,2.0
18,7ad6fa0602f34350df3b08e8066a60b0,0.0
19,7ad6fa0602f34350df3b08e8066a60b0,0.0
20,7ad6fa0602f34350df3b08e8066a60b0,0.0
21,7ad6fa0602f34350df3b08e8066a60b0,0.0
22,7ad6fa0602f34350df3b08e8066a60b0,0.0
23,7ad6fa0602f34350df3b08e8066a60b0,0.0
0,7b0866ba7b3c7085654fd56730e2bd86,0.0
1,7b0866ba7b3c7085654fd56730e2bd86,0.0
2,7b0866ba7b3c7085654fd56730e2bd86,0.0
3,7b0866ba7b3c7085654fd56730e2bd86,0.0
4,7b0866ba7b3c7085654fd56730e2bd86,0.0
5,7b0866ba7b3c7085654fd56730e2bd86,0.0
6,7b0866ba7b3c7085654fd56730e2bd86,1.0
7,7b0866ba7b3c7085654fd56730e2bd86,0.0
8,7b0866ba7b3c7085654fd56730e2bd86,0.0
9,7b0866ba7b3c7085654fd56730e2bd86,0.0
10,7b0866ba7b3c7085654fd56730e2bd86,0.0
11,7b0866ba7b3c7085654fd56730e2bd86,0.0
12,7b0866ba7b3c7085654fd56730e2bd86,0.0
13,7b0866ba7b3c7085654fd56730e2bd86,0.0
14,7b0866ba7b3c7085654fd56730e2bd86,0.0
15,7b0866ba7b3c7085654fd56730e2bd86,0.0
16,7b0866ba7b3c7085654fd56730e2bd86,1.0
17,7b0866ba7b3c7085654fd56730e2bd86,0.0
18,7b0866ba7b3c7085654fd56730e2bd86,0.0
19,7b0866ba7b3c7085654fd56730e2bd86,0.0
20,7b0866ba7b3c7085654fd56730e2bd86,0.0
21,7b0866ba7b3c7085654fd56730e2bd86,0.0
22,7b0866ba7b3c7085654fd56730e2bd86,0.0
23,7b0866ba7b3c7085654fd56730e2bd86,0.0
0,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
1,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
2,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
3,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
4,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
5,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
6,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
7,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
8,7b09b4b0d0c3d99a29defb55fec4d5ad,1.0
9,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
10,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
11,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
12,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
13,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
14,7b09b4b0d0c3d99a29defb55fec4d5ad,1.0
15,7b09b4b0d0c3d99a29defb55fec4d5ad,2.0
16,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
17,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
18,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
19,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
20,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
21,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
22,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
23,7b09b4b0d0c3d99a29defb55fec4d5ad,0.0
0,7b19b8ab836c6a6c74d674a08aba7967,0.0
1,7b19b8ab836c6a6c74d674a08aba7967,0.0
2,7b19b8ab836c6a6c74d674a08aba7967,0.0
3,7b19b8ab836c6a6c74d674a08aba7967,0.0
4,7b19b8ab836c6a6c74d674a08aba7967,0.0
5,7b19b8ab836c6a6c74d674a08aba7967,0.0
6,7b19b8ab836c6a6c74d674a08aba7967,1.0
7,7b19b8ab836c6a6c74d674a08aba7967,0.0
8,7b19b8ab836c6a6c74d674a08aba7967,0.0
9,7b19b8ab836c6a6c74d674a08aba7967,0.0
10,7b19b8ab836c6a6c74d674a08aba7967,0.0
11,7b19b8ab836c6a6c74d674a08aba7967,1.0
12,7b19b8ab836c6a6c74d674a08aba7967,0.0
13,7b19b8ab836c6a6c74d674a08aba7967,1.0
14,7b19b8ab836c6a6c74d674a08aba7967,1.0
15,7b19b8ab836c6a6c74d674a08aba7967,1.0
16,7b19b8ab836c6a6c74d674a08aba7967,0.0
17,7b19b8ab836c6a6c74d674a08aba7967,0.0
18,7b19b8ab836c6a6c74d674a08aba7967,0.0
19,7b19b8ab836c6a6c74d674a08aba7967,0.0
20,7b19b8ab836c6a6c74d674a08aba7967,0.0
21,7b19b8ab836c6a6c74d674a08aba7967,0.0
22,7b19b8ab836c6a6c74d674a08aba7967,0.0
23,7b19b8ab836c6a6c74d674a08aba7967,0.0
0,7b4f59fbeb3e971edfd4ac937d62327a,0.0
1,7b4f59fbeb3e971edfd4ac937d62327a,0.0
2,7b4f59fbeb3e971edfd4ac937d62327a,0.0
3,7b4f59fbeb3e971edfd4ac937d62327a,0.0
4,7b4f59fbeb3e971edfd4ac937d62327a,0.0
5,7b4f59fbeb3e971edfd4ac937d62327a,0.0
6,7b4f59fbeb3e971edfd4ac937d62327a,0.0
7,7b4f59fbeb3e971edfd4ac937d62327a,0.0
8,7b4f59fbeb3e971edfd4ac937d62327a,0.0
9,7b4f59fbeb3e971edfd4ac937d62327a,1.0
10,7b4f59fbeb3e971edfd4ac937d62327a,0.0
11,7b4f59fbeb3e971edfd4ac937d62327a,0.0
12,7b4f59fbeb3e971edfd4ac937d62327a,0.0
13,7b4f59fbeb3e971edfd4ac937d62327a,0.0
14,7b4f59fbeb3e971edfd4ac937d62327a,0.0
15,7b4f59fbeb3e971edfd4ac937d62327a,0.0
16,7b4f59fbeb3e971edfd4ac937d62327a,0.0
17,7b4f59fbeb3e971edfd4ac937d62327a,0.0
18,7b4f59fbeb3e971edfd4ac937d62327a,0.0
19,7b4f59fbeb3e971edfd4ac937d62327a,0.0
20,7b4f59fbeb3e971edfd4ac937d62327a,0.0
21,7b4f59fbeb3e971edfd4ac937d62327a,1.0
22,7b4f59fbeb3e971edfd4ac937d62327a,0.0
23,7b4f59fbeb3e971edfd4ac937d62327a,0.0
0,7b6b638c421da258e7d0ae8bda8766a5,1.0
1,7b6b638c421da258e7d0ae8bda8766a5,0.0
2,7b6b638c421da258e7d0ae8bda8766a5,0.0
3,7b6b638c421da258e7d0ae8bda8766a5,0.0
4,7b6b638c421da258e7d0ae8bda8766a5,0.0
5,7b6b638c421da258e7d0ae8bda8766a5,0.0
6,7b6b638c421da258e7d0ae8bda8766a5,0.0
7,7b6b638c421da258e7d0ae8bda8766a5,0.0
8,7b6b638c421da258e7d0ae8bda8766a5,0.0
9,7b6b638c421da258e7d0ae8bda8766a5,0.0
10,7b6b638c421da258e7d0ae8bda8766a5,0.0
11,7b6b638c421da258e7d0ae8bda8766a5,0.0
12,7b6b638c421da258e7d0ae8bda8766a5,0.0
13,7b6b638c421da258e7d0ae8bda8766a5,0.0
14,7b6b638c421da258e7d0ae8bda8766a5,0.0
15,7b6b638c421da258e7d0ae8bda8766a5,0.0
16,7b6b638c421da258e7d0ae8bda8766a5,0.0
17,7b6b638c421da258e7d0ae8bda8766a5,0.0
18,7b6b638c421da258e7d0ae8bda8766a5,0.0
19,7b6b638c421da258e7d0ae8bda8766a5,0.0
20,7b6b638c421da258e7d0ae8bda8766a5,0.0
21,7b6b638c421da258e7d0ae8bda8766a5,0.0
22,7b6b638c421da258e7d0ae8bda8766a5,0.0
23,7b6b638c421da258e7d0ae8bda8766a5,0.0
0,7b93bb140def663b94d8a968a6f6a036,2.0
1,7b93bb140def663b94d8a968a6f6a036,0.0
2,7b93bb140def663b94d8a968a6f6a036,0.0
3,7b93bb140def663b94d8a968a6f6a036,1.0
4,7b93bb140def663b94d8a968a6f6a036,0.0
5,7b93bb140def663b94d8a968a6f6a036,0.0
6,7b93bb140def663b94d8a968a6f6a036,1.0
7,7b93bb140def663b94d8a968a6f6a036,1.0
8,7b93bb140def663b94d8a968a6f6a036,4.0
9,7b93bb140def663b94d8a968a6f6a036,2.0
10,7b93bb140def663b94d8a968a6f6a036,2.0
11,7b93bb140def663b94d8a968a6f6a036,2.0
12,7b93bb140def663b94d8a968a6f6a036,2.0
13,7b93bb140def663b94d8a968a6f6a036,1.0
14,7b93bb140def663b94d8a968a6f6a036,1.0
15,7b93bb140def663b94d8a968a6f6a036,2.0
16,7b93bb140def663b94d8a968a6f6a036,0.0
17,7b93bb140def663b94d8a968a6f6a036,0.0
18,7b93bb140def663b94d8a968a6f6a036,2.0
19,7b93bb140def663b94d8a968a6f6a036,3.0
20,7b93bb140def663b94d8a968a6f6a036,2.0
21,7b93bb140def663b94d8a968a6f6a036,3.0
22,7b93bb140def663b94d8a968a6f6a036,1.0
23,7b93bb140def663b94d8a968a6f6a036,1.0
0,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
1,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
2,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
3,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
4,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
5,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
6,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
7,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
8,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
9,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,1.0
10,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
11,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
12,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
13,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
14,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
15,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
16,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
17,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
18,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
19,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
20,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
21,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
22,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
23,7ba2a4a2ef0e175f5d18ae29ff9c6f7f,0.0
0,7be6b62cf0569853c4b68615695daf65,0.0
1,7be6b62cf0569853c4b68615695daf65,0.0
2,7be6b62cf0569853c4b68615695daf65,0.0
3,7be6b62cf0569853c4b68615695daf65,0.0
4,7be6b62cf0569853c4b68615695daf65,0.0
5,7be6b62cf0569853c4b68615695daf65,0.0
6,7be6b62cf0569853c4b68615695daf65,0.0
7,7be6b62cf0569853c4b68615695daf65,0.0
8,7be6b62cf0569853c4b68615695daf65,0.0
9,7be6b62cf0569853c4b68615695daf65,0.0
10,7be6b62cf0569853c4b68615695daf65,0.0
11,7be6b62cf0569853c4b68615695daf65,0.0
12,7be6b62cf0569853c4b68615695daf65,0.0
13,7be6b62cf0569853c4b68615695daf65,0.0
14,7be6b62cf0569853c4b68615695daf65,0.0
15,7be6b62cf0569853c4b68615695daf65,0.0
16,7be6b62cf0569853c4b68615695daf65,0.0
17,7be6b62cf0569853c4b68615695daf65,0.0
18,7be6b62cf0569853c4b68615695daf65,0.0
19,7be6b62cf0569853c4b68615695daf65,1.0
20,7be6b62cf0569853c4b68615695daf65,0.0
21,7be6b62cf0569853c4b68615695daf65,0.0
22,7be6b62cf0569853c4b68615695daf65,0.0
23,7be6b62cf0569853c4b68615695daf65,0.0
0,7bf292fdc1bcfc76d682460833cba2b2,0.0
1,7bf292fdc1bcfc76d682460833cba2b2,0.0
2,7bf292fdc1bcfc76d682460833cba2b2,0.0
3,7bf292fdc1bcfc76d682460833cba2b2,0.0
4,7bf292fdc1bcfc76d682460833cba2b2,0.0
5,7bf292fdc1bcfc76d682460833cba2b2,0.0
6,7bf292fdc1bcfc76d682460833cba2b2,0.0
7,7bf292fdc1bcfc76d682460833cba2b2,0.0
8,7bf292fdc1bcfc76d682460833cba2b2,0.0
9,7bf292fdc1bcfc76d682460833cba2b2,0.0
10,7bf292fdc1bcfc76d682460833cba2b2,0.0
11,7bf292fdc1bcfc76d682460833cba2b2,0.0
12,7bf292fdc1bcfc76d682460833cba2b2,0.0
13,7bf292fdc1bcfc76d682460833cba2b2,0.0
14,7bf292fdc1bcfc76d682460833cba2b2,1.0
15,7bf292fdc1bcfc76d682460833cba2b2,0.0
16,7bf292fdc1bcfc76d682460833cba2b2,0.0
17,7bf292fdc1bcfc76d682460833cba2b2,0.0
18,7bf292fdc1bcfc76d682460833cba2b2,0.0
19,7bf292fdc1bcfc76d682460833cba2b2,0.0
20,7bf292fdc1bcfc76d682460833cba2b2,0.0
21,7bf292fdc1bcfc76d682460833cba2b2,0.0
22,7bf292fdc1bcfc76d682460833cba2b2,0.0
23,7bf292fdc1bcfc76d682460833cba2b2,0.0
0,7c052405a3df6e20e874b8812b853291,3.0
1,7c052405a3df6e20e874b8812b853291,1.0
2,7c052405a3df6e20e874b8812b853291,0.0
3,7c052405a3df6e20e874b8812b853291,0.0
4,7c052405a3df6e20e874b8812b853291,0.0
5,7c052405a3df6e20e874b8812b853291,1.0
6,7c052405a3df6e20e874b8812b853291,0.0
7,7c052405a3df6e20e874b8812b853291,0.0
8,7c052405a3df6e20e874b8812b853291,1.0
9,7c052405a3df6e20e874b8812b853291,3.0
10,7c052405a3df6e20e874b8812b853291,0.0
11,7c052405a3df6e20e874b8812b853291,0.0
12,7c052405a3df6e20e874b8812b853291,0.0
13,7c052405a3df6e20e874b8812b853291,0.0
14,7c052405a3df6e20e874b8812b853291,0.0
15,7c052405a3df6e20e874b8812b853291,1.0
16,7c052405a3df6e20e874b8812b853291,2.0
17,7c052405a3df6e20e874b8812b853291,2.0
18,7c052405a3df6e20e874b8812b853291,0.0
19,7c052405a3df6e20e874b8812b853291,1.0
20,7c052405a3df6e20e874b8812b853291,1.0
21,7c052405a3df6e20e874b8812b853291,0.0
22,7c052405a3df6e20e874b8812b853291,1.0
23,7c052405a3df6e20e874b8812b853291,1.0
0,7c0b825e7e3326dc6f1638abcef36733,0.0
1,7c0b825e7e3326dc6f1638abcef36733,1.0
2,7c0b825e7e3326dc6f1638abcef36733,0.0
3,7c0b825e7e3326dc6f1638abcef36733,0.0
4,7c0b825e7e3326dc6f1638abcef36733,1.0
5,7c0b825e7e3326dc6f1638abcef36733,0.0
6,7c0b825e7e3326dc6f1638abcef36733,1.0
7,7c0b825e7e3326dc6f1638abcef36733,1.0
8,7c0b825e7e3326dc6f1638abcef36733,1.0
9,7c0b825e7e3326dc6f1638abcef36733,0.0
10,7c0b825e7e3326dc6f1638abcef36733,0.0
11,7c0b825e7e3326dc6f1638abcef36733,0.0
12,7c0b825e7e3326dc6f1638abcef36733,2.0
13,7c0b825e7e3326dc6f1638abcef36733,1.0
14,7c0b825e7e3326dc6f1638abcef36733,0.0
15,7c0b825e7e3326dc6f1638abcef36733,1.0
16,7c0b825e7e3326dc6f1638abcef36733,1.0
17,7c0b825e7e3326dc6f1638abcef36733,0.0
18,7c0b825e7e3326dc6f1638abcef36733,0.0
19,7c0b825e7e3326dc6f1638abcef36733,0.0
20,7c0b825e7e3326dc6f1638abcef36733,0.0
21,7c0b825e7e3326dc6f1638abcef36733,0.0
22,7c0b825e7e3326dc6f1638abcef36733,0.0
23,7c0b825e7e3326dc6f1638abcef36733,0.0
0,7c1e774c98119201366761edc0af195f,2.0
1,7c1e774c98119201366761edc0af195f,0.0
2,7c1e774c98119201366761edc0af195f,0.0
3,7c1e774c98119201366761edc0af195f,0.0
4,7c1e774c98119201366761edc0af195f,0.0
5,7c1e774c98119201366761edc0af195f,0.0
6,7c1e774c98119201366761edc0af195f,0.0
7,7c1e774c98119201366761edc0af195f,1.0
8,7c1e774c98119201366761edc0af195f,3.0
9,7c1e774c98119201366761edc0af195f,5.0
10,7c1e774c98119201366761edc0af195f,1.0
11,7c1e774c98119201366761edc0af195f,1.0
12,7c1e774c98119201366761edc0af195f,4.0
13,7c1e774c98119201366761edc0af195f,1.0
14,7c1e774c98119201366761edc0af195f,1.0
15,7c1e774c98119201366761edc0af195f,0.0
16,7c1e774c98119201366761edc0af195f,2.0
17,7c1e774c98119201366761edc0af195f,3.0
18,7c1e774c98119201366761edc0af195f,2.0
19,7c1e774c98119201366761edc0af195f,3.0
20,7c1e774c98119201366761edc0af195f,2.0
21,7c1e774c98119201366761edc0af195f,2.0
22,7c1e774c98119201366761edc0af195f,2.0
23,7c1e774c98119201366761edc0af195f,0.0
0,7c2330b4f8cf48d04d33382e3287e7d4,1.0
1,7c2330b4f8cf48d04d33382e3287e7d4,0.0
2,7c2330b4f8cf48d04d33382e3287e7d4,0.0
3,7c2330b4f8cf48d04d33382e3287e7d4,0.0
4,7c2330b4f8cf48d04d33382e3287e7d4,0.0
5,7c2330b4f8cf48d04d33382e3287e7d4,1.0
6,7c2330b4f8cf48d04d33382e3287e7d4,3.0
7,7c2330b4f8cf48d04d33382e3287e7d4,2.0
8,7c2330b4f8cf48d04d33382e3287e7d4,2.0
9,7c2330b4f8cf48d04d33382e3287e7d4,4.0
10,7c2330b4f8cf48d04d33382e3287e7d4,0.0
11,7c2330b4f8cf48d04d33382e3287e7d4,0.0
12,7c2330b4f8cf48d04d33382e3287e7d4,6.0
13,7c2330b4f8cf48d04d33382e3287e7d4,1.0
14,7c2330b4f8cf48d04d33382e3287e7d4,3.0
15,7c2330b4f8cf48d04d33382e3287e7d4,2.0
16,7c2330b4f8cf48d04d33382e3287e7d4,5.0
17,7c2330b4f8cf48d04d33382e3287e7d4,2.0
18,7c2330b4f8cf48d04d33382e3287e7d4,1.0
19,7c2330b4f8cf48d04d33382e3287e7d4,3.0
20,7c2330b4f8cf48d04d33382e3287e7d4,2.0
21,7c2330b4f8cf48d04d33382e3287e7d4,1.0
22,7c2330b4f8cf48d04d33382e3287e7d4,1.0
23,7c2330b4f8cf48d04d33382e3287e7d4,0.0
0,7c5c32b1a6113511c83549845bb8a5ae,0.0
1,7c5c32b1a6113511c83549845bb8a5ae,2.0
2,7c5c32b1a6113511c83549845bb8a5ae,0.0
3,7c5c32b1a6113511c83549845bb8a5ae,0.0
4,7c5c32b1a6113511c83549845bb8a5ae,1.0
5,7c5c32b1a6113511c83549845bb8a5ae,0.0
6,7c5c32b1a6113511c83549845bb8a5ae,0.0
7,7c5c32b1a6113511c83549845bb8a5ae,1.0
8,7c5c32b1a6113511c83549845bb8a5ae,4.0
9,7c5c32b1a6113511c83549845bb8a5ae,1.0
10,7c5c32b1a6113511c83549845bb8a5ae,1.0
11,7c5c32b1a6113511c83549845bb8a5ae,5.0
12,7c5c32b1a6113511c83549845bb8a5ae,0.0
13,7c5c32b1a6113511c83549845bb8a5ae,2.0
14,7c5c32b1a6113511c83549845bb8a5ae,1.0
15,7c5c32b1a6113511c83549845bb8a5ae,2.0
16,7c5c32b1a6113511c83549845bb8a5ae,1.0
17,7c5c32b1a6113511c83549845bb8a5ae,0.0
18,7c5c32b1a6113511c83549845bb8a5ae,3.0
19,7c5c32b1a6113511c83549845bb8a5ae,0.0
20,7c5c32b1a6113511c83549845bb8a5ae,2.0
21,7c5c32b1a6113511c83549845bb8a5ae,0.0
22,7c5c32b1a6113511c83549845bb8a5ae,0.0
23,7c5c32b1a6113511c83549845bb8a5ae,0.0
0,7c62195acb8e484c034b645209d968e9,1.0
1,7c62195acb8e484c034b645209d968e9,1.0
2,7c62195acb8e484c034b645209d968e9,0.0
3,7c62195acb8e484c034b645209d968e9,0.0
4,7c62195acb8e484c034b645209d968e9,0.0
5,7c62195acb8e484c034b645209d968e9,0.0
6,7c62195acb8e484c034b645209d968e9,0.0
7,7c62195acb8e484c034b645209d968e9,0.0
8,7c62195acb8e484c034b645209d968e9,0.0
9,7c62195acb8e484c034b645209d968e9,0.0
10,7c62195acb8e484c034b645209d968e9,0.0
11,7c62195acb8e484c034b645209d968e9,1.0
12,7c62195acb8e484c034b645209d968e9,0.0
13,7c62195acb8e484c034b645209d968e9,0.0
14,7c62195acb8e484c034b645209d968e9,1.0
15,7c62195acb8e484c034b645209d968e9,4.0
16,7c62195acb8e484c034b645209d968e9,2.0
17,7c62195acb8e484c034b645209d968e9,2.0
18,7c62195acb8e484c034b645209d968e9,0.0
19,7c62195acb8e484c034b645209d968e9,0.0
20,7c62195acb8e484c034b645209d968e9,0.0
21,7c62195acb8e484c034b645209d968e9,0.0
22,7c62195acb8e484c034b645209d968e9,1.0
23,7c62195acb8e484c034b645209d968e9,0.0
0,7c6e41f74b02b2d5ff5da5536ffc479b,1.0
1,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
2,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
3,7c6e41f74b02b2d5ff5da5536ffc479b,2.0
4,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
5,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
6,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
7,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
8,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
9,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
10,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
11,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
12,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
13,7c6e41f74b02b2d5ff5da5536ffc479b,1.0
14,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
15,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
16,7c6e41f74b02b2d5ff5da5536ffc479b,1.0
17,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
18,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
19,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
20,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
21,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
22,7c6e41f74b02b2d5ff5da5536ffc479b,2.0
23,7c6e41f74b02b2d5ff5da5536ffc479b,0.0
0,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
1,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
2,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
3,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
4,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
5,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
6,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
7,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
8,7c8bb2a62fdcaa6ac3cfdd5d032aa555,1.0
9,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
10,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
11,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
12,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
13,7c8bb2a62fdcaa6ac3cfdd5d032aa555,1.0
14,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
15,7c8bb2a62fdcaa6ac3cfdd5d032aa555,1.0
16,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
17,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
18,7c8bb2a62fdcaa6ac3cfdd5d032aa555,1.0
19,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
20,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
21,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
22,7c8bb2a62fdcaa6ac3cfdd5d032aa555,0.0
23,7c8bb2a62fdcaa6ac3cfdd5d032aa555,1.0
0,7ca4c80b2bee94b12885084dd439a612,4.0
1,7ca4c80b2bee94b12885084dd439a612,0.0
2,7ca4c80b2bee94b12885084dd439a612,0.0
3,7ca4c80b2bee94b12885084dd439a612,0.0
4,7ca4c80b2bee94b12885084dd439a612,1.0
5,7ca4c80b2bee94b12885084dd439a612,1.0
6,7ca4c80b2bee94b12885084dd439a612,2.0
7,7ca4c80b2bee94b12885084dd439a612,5.0
8,7ca4c80b2bee94b12885084dd439a612,2.0
9,7ca4c80b2bee94b12885084dd439a612,4.0
10,7ca4c80b2bee94b12885084dd439a612,1.0
11,7ca4c80b2bee94b12885084dd439a612,5.0
12,7ca4c80b2bee94b12885084dd439a612,2.0
13,7ca4c80b2bee94b12885084dd439a612,3.0
14,7ca4c80b2bee94b12885084dd439a612,2.0
15,7ca4c80b2bee94b12885084dd439a612,6.0
16,7ca4c80b2bee94b12885084dd439a612,7.0
17,7ca4c80b2bee94b12885084dd439a612,4.0
18,7ca4c80b2bee94b12885084dd439a612,6.0
19,7ca4c80b2bee94b12885084dd439a612,5.0
20,7ca4c80b2bee94b12885084dd439a612,3.0
21,7ca4c80b2bee94b12885084dd439a612,1.0
22,7ca4c80b2bee94b12885084dd439a612,3.0
23,7ca4c80b2bee94b12885084dd439a612,3.0
0,7ca8dbedb5bfbd2502db8ad0b23d5363,1.0
1,7ca8dbedb5bfbd2502db8ad0b23d5363,0.0
2,7ca8dbedb5bfbd2502db8ad0b23d5363,0.0
3,7ca8dbedb5bfbd2502db8ad0b23d5363,1.0
4,7ca8dbedb5bfbd2502db8ad0b23d5363,1.0
5,7ca8dbedb5bfbd2502db8ad0b23d5363,0.0
6,7ca8dbedb5bfbd2502db8ad0b23d5363,0.0
7,7ca8dbedb5bfbd2502db8ad0b23d5363,0.0
8,7ca8dbedb5bfbd2502db8ad0b23d5363,2.0
9,7ca8dbedb5bfbd2502db8ad0b23d5363,1.0
10,7ca8dbedb5bfbd2502db8ad0b23d5363,0.0
11,7ca8dbedb5bfbd2502db8ad0b23d5363,3.0
12,7ca8dbedb5bfbd2502db8ad0b23d5363,1.0
13,7ca8dbedb5bfbd2502db8ad0b23d5363,3.0
14,7ca8dbedb5bfbd2502db8ad0b23d5363,2.0
15,7ca8dbedb5bfbd2502db8ad0b23d5363,3.0
16,7ca8dbedb5bfbd2502db8ad0b23d5363,0.0
17,7ca8dbedb5bfbd2502db8ad0b23d5363,2.0
18,7ca8dbedb5bfbd2502db8ad0b23d5363,1.0
19,7ca8dbedb5bfbd2502db8ad0b23d5363,0.0
20,7ca8dbedb5bfbd2502db8ad0b23d5363,4.0
21,7ca8dbedb5bfbd2502db8ad0b23d5363,0.0
22,7ca8dbedb5bfbd2502db8ad0b23d5363,3.0
