wz_id,segmentid,created_date,closed_date,created_season,closed_season,duration_days,purpose,geometry,length_ft
83_0,[20808],2017-04-04,2017-10-29,spring,fall,208,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((982250.0693752695 171627.883462385, 982861.3097779383 171143.5245465523))",779.8835741322953
840_0,"[   9543 9001902    8167    9541    8148    8121    9547    8159    8161
  292095  292096    8163  164833    8181 9001900   33997    8165  164832
    8155    8179    8168    8182 9001897   34120    8157    8123 9001896]",2017-09-25,2018-01-01,summer,winter,98,"[""['Contract Roadway Milling', 'Contract Roadway Paving', 'D.D.C. Contractor Major Reconstruction', 'Dot In-House Paving']""
 ""['Contract Roadway Milling', 'Contract Roadway Paving', 'Dot In-House Paving']""
 ""['Contract Roadway Milling', 'Contract Roadway Paving', 'Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Contract Roadway Milling', 'Contract Roadway Paving']""]","MULTILINESTRING ((948400.2591213287 160016.4503263443, 948473.7635306689 159371.2977791378), (987601.7709152364 220601.4180606108, 987568.3272704565 220619.9316756043), (948523.6020262429 158914.6978467359, 948575.812396411 158477.6648111154), (948209.9698023872 160771.3792786067, 948264.3705935852 160004.2454308079), (948135.7843556084 157973.5410185931, 948196.0664582828 157415.4354333814), (947977.1679231341 159314.430140729, 948026.4026720156 158868.1254313546), (948512.1863671062 160806.0583624443, 948567.9289228399 160041.8772901887), (948278.1273246947 158894.5726442661, 948329.2715707158 158446.5259207362), (948382.7155822066 158003.0558955629, 948457.3387075868 157369.9669322184), (987568.3272704565 220619.9316756043, 987322.5730074332 220755.9747150967), (987322.5730074332 220755.9747150967, 987147.6387516869 220852.4217471702), (948329.2715707158 158446.5259207362, 948382.7155822066 158003.0558955629), (986098.6265567536 220840.5878862728, 986075.0110549408 220857.8613366838), (948226.1168744692 159343.02306045, 948278.1273246947 158894.5726442661), (987831.8417119788 220474.0571323194, 987601.7709152364 220601.4180606108), (987680.3228982013 219960.5262624932, 986894.1433899206 220396.4594166513), (948575.812396411 158477.6648111154, 948630.5262233622 158030.1069762877), (986132.3437019419 220821.765874452, 986098.6265567536 220840.5878862728), (948081.4085172357 158420.4560285881, 948135.7843556084 157973.5410185931), (948152.6552484441 159989.1467890439, 948226.1168744692 159343.02306045), (948630.5262233622 158030.1069762877, 948709.3589687404 157324.7870108978), (948473.7635306689 159371.2977791378, 948523.6020262429 158914.6978467359), (987865.6022583523 220455.3681188026, 987831.8417119788 220474.0571323194), (988470.2131376532 219527.4474882265, 987680.3228982013 219960.5262624932), (948026.4026720156 158868.1254313546, 948081.4085172357 158420.4560285881), (947903.9062061777 159957.259851817, 947977.1679231341 159314.430140729), (987934.9527591169 220416.9775017452, 987865.6022583523 220455.3681188026))",12207.46239182726
841_0,[79044 79020 79049],2017-09-25,2018-01-07,summer,winter,104,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1015668.777362116 249088.6830913663, 1015852.710493751 249280.8255553922), (1015004.88509885 248295.5357267942, 1015193.044584009 248585.3282576747), (1015852.710493751 249280.8255553922, 1015940.13835767 249355.6517439824))",726.5848739450074
842_0,[24404],2017-09-26,2017-09-28,summer,summer,2,"[""['Dot In-House Paving']""]","MULTILINESTRING ((988332.1536551196 191448.8352408835, 988308.8120617926 190905.5836474504))",543.7528149321163
843_0,[ 17716 189005  17513 138168  17594 189006  17588  17568  17832],2017-09-26,2017-09-29,summer,summer,3,"[""['Dot In-House Paving']""]","MULTILINESTRING ((978656.6769831449 170831.344167037, 979310.5846354734 170322.6448598143), (978010.8565978659 171335.7388099917, 978480.1381541715 170969.2210223822), (975834.5820522131 172318.7766644048, 976087.8003375154 172213.305058521), (979290.122395062 170236.2206893253, 979696.2707400338 169918.9151477648), (976583.3772655207 172011.6694181999, 977286.3428301022 171643.3513556648), (978480.1381541715 170969.2210223822, 978656.6769831449 170831.344167037), (976329.3355924541 172116.0126297404, 976583.3772655207 172011.6694181999), (976087.8003375154 172213.305058521, 976329.3355924541 172116.0126297404), (979310.5846354734 170322.6448598143, 979701.9135929391 169954.9978940574))",4303.211508341083
844_0,[128650 128653  46329  46333  46204  46325 128652 186728 186727 128651],2017-09-26,2017-10-02,summer,fall,6,"[""['Dot In-House Milling']""]","MULTILINESTRING ((1011763.647520898 169642.2138806247, 1011856.843463983 169532.7065481519), (1012269.023356355 169048.3971008965, 1012358.728576289 168942.4788658871), (1011170.784546982 170339.0322386626, 1011258.032160611 170236.335789076), (1011258.032160611 170236.335789076, 1011763.647520898 169642.2138806247), (1010819.972773285 170752.4854441092, 1011041.659885526 170491.0198176584), (1011041.659885526 170491.0198176584, 1011170.784546982 170339.0322386626), (1012175.00751204 169158.8658275009, 1012269.023356355 169048.3971008965), (1012773.500570696 168452.7332407317, 1012783.667729181 168440.7286599841), (1012358.728576289 168942.4788658871, 1012773.500570696 168452.7332407317), (1011856.843463983 169532.7065481519, 1012175.00751204 169158.8658275009))",3033.2041649354746
845_0,[126889 126900 126888  17542  17419 126902  17479 126901 126899],2017-09-26,2017-10-06,summer,fall,10,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((974413.2176970494 170819.7874348858, 974536.0980732446 170781.4347483425), (974536.0980732446 170781.4347483425, 974655.3171461076 170744.3320517289), (974119.5633123626 170911.4400812814, 974413.2176970494 170819.7874348858), (976025.24954467 170316.9872597839, 976769.6216458334 170084.6732533395), (973912.8871389789 170985.4321740977, 974119.5633123626 170911.4400812814), (975159.8668478547 170587.3127240929, 975280.4901183922 170549.7736255185), (975280.4901183922 170549.7736255185, 976025.24954467 170316.9872597839), (974665.3138521945 170741.2218771176, 975159.8668478547 170587.3127240929), (974655.3171461076 170744.3320517289, 974665.3138521945 170741.2218771176))",2995.554025389989
846_0,[109635],2017-09-26,2017-10-26,summer,fall,30,"[""['Pave Street-W/ Engineering & Insp Fee']""]","MULTILINESTRING ((918261.1785445284 135527.6476749373, 917640.5260570173 135642.0234773635))",631.1032676467706
847_0,[34384],2017-09-26,2017-11-15,summer,fall,50,"[""['Contract Roadway Milling-Protected', 'Contract Roadway Paving-Protected']""]","MULTILINESTRING ((988842.0370755475 220205.7402560681, 988061.66568487 220646.9175146511))",896.4468087281022
848_0,[22728],2017-09-27,2017-09-30,summer,summer,3,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((988009.294127487 181564.7838902696, 988664.2338161938 181148.6213828897))",775.9750178916797
849_0,[ 24248 188542],2017-09-27,2017-10-02,summer,fall,5,"[""['Dot In-House Paving']""]","MULTILINESTRING ((987392.2987638795 194562.738220918, 987648.5689856485 194547.4568324608), (987648.5689856485 194547.4568324608, 987804.8160088888 194538.018487954))",413.25726453256664
84_0,[51659 51661],2017-04-05,2017-07-03,spring,summer,89,"[""['Ddc Contractor Major Reconstruction-Prot', 'Dep Contractor Major Installation Water']""]","MULTILINESTRING ((1026352.916071196 189571.3147475664, 1026514.501708473 189140.816733071), (1026514.501708473 189140.816733071, 1026743.958739031 188530.0826412397))",1112.240395489263
850_0,[31394 44186],2017-09-27,2017-11-02,summer,fall,36,"[""['Dep Contractor Major Installation Sewer']""]","MULTILINESTRING ((999963.5192995892 197251.0369516843, 1000430.258634233 197309.5657526239), (1000430.258634233 197309.5657526239, 1000896.345268386 197368.104348602))",940.1431123839241
851_0,[165948  32402 165947],2017-09-27,2017-11-15,summer,fall,49,"[""['Contract Roadway Milling-Protected', 'Dot In-House Paving']""
 ""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((991575.2813024954 227843.7797737308, 991546.3866807712 227859.6392101887), (984111.7165616598 205231.2471458523, 983967.3985864767 205325.478340357), (991938.6579353217 227642.6470350847, 991575.2813024954 227843.7797737308))",620.64618357592
852_0,[110930  32197],2017-09-27,2017-11-27,summer,fall,61,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((983639.1908545333 205109.3009049387, 983876.5953204718 205194.4439294652), (983967.3985864767 205325.478340357, 983782.9626428429 205447.5113405085))",473.36370367098823
853_0,"[  22529   22658   22538   22688   22656 9001458   22244   22800   22420
   22233   22408 9001457   22890 9001456   22663   22540  162239   22429
   22796   22665   22798   22657   28916   22220   22240  162238   23421
   22660 9001459   22536   22410]",2017-09-27,2017-12-26,summer,winter,90,"[""['Contract Roadway Milling']""
 ""['Contract Roadway Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((986058.1536969672 187847.7169559489, 986663.9201254582 187538.3128274127), (987746.7591854273 186692.8073065131, 987627.6326847429 186461.2346060936), (986783.1321256578 187769.1010296806, 987384.3249169025 187462.7053072789), (987985.1831967951 187155.1219967955, 987866.7651860545 186925.8920137905), (987627.6326847429 186461.2346060936, 987508.0235837194 186229.8919018666), (988444.2859320077 188036.8468067695, 988437.8401519821 188024.5746328908), (984840.0940100194 189700.0877206544, 985347.8515268771 189479.3740790658), (988344.6112294053 187850.5665771838, 988223.9680172587 187617.653378723), (985347.8515268771 189479.3740790658, 985888.5979966063 189246.4295331445), (984422.199055282 189880.2143692667, 984609.7204229014 189799.3883952794), (985482.0920308623 188137.0524441573, 986058.1536969672 187847.7169559489), (988451.9485082586 188051.435694568, 988444.2859320077 188036.8468067695), (989550.9949120993 185481.5888212774, 990244.1794953652 185126.9488155059), (988466.2386615279 188079.3592610372, 988451.9485082586 188051.435694568), (987265.1853167503 187230.8605061271, 987556.039255735 187082.0197306789), (986177.0014899962 188079.0467638626, 986783.1321256578 187769.1010296806), (988852.4691939197 185835.4775255669, 989550.9949120993 185481.5888212774), (985843.6211733599 189124.2146636967, 986534.7620872781 188772.7503754047), (988104.1754030604 187386.8125891001, 987985.1831967951 187155.1219967955), (987384.3249169025 187462.7053072789, 987675.2097449235 187317.5661439965), (988223.9680172587 187617.653378723, 988104.1754030604 187386.8125891001), (987627.6326847429 186461.2346060936, 988171.9716351293 186184.665011393), (990244.1794953652 185126.9488155059, 990938.2400659757 184771.2654335048), (984929.1968418779 188341.1548995753, 985482.0920308623 188137.0524441573), (984609.7204229014 189799.3883952794, 984840.0940100194 189700.0877206544), (988834.0044937693 185846.0581884341, 988852.4691939197 185835.4775255669), (983954.127720917 190084.6546126679, 984323.0189351161 189925.1417533964), (987866.7651860545 186925.8920137905, 987746.7591854273 186692.8073065131), (988437.8401519821 188024.5746328908, 988344.6112294053 187850.5665771838), (986663.9201254582 187538.3128274127, 987265.1853167503 187230.8605061271), (985572.2227696611 188381.9809938082, 986177.0014899962 188079.0467638626))",13104.481223739309
854_0,[22211 22395 21977 21995 22218 22403 21795],2017-09-27,2018-01-01,summer,winter,96,"[""['Contract Roadway Milling', 'D.D.C. Contractor Major Reconstruction', 'Dot In-House Paving']""]","MULTILINESTRING ((984326.0499149057 188284.4299015072, 984840.37881288 188096.5249487022), (985392.3324968267 187891.6415919524, 985938.0921005473 187616.748341808), (983415.0820298099 188618.7465073833, 983792.7065208073 188479.7030491389), (983894.4225012891 188443.4568671572, 984326.0499149057 188284.4299015072), (984840.37881288 188096.5249487022, 985392.3324968267 187891.6415919524), (985938.0921005473 187616.748341808, 986544.2817277162 187307.0224187272), (982813.6040190548 188838.9920213043, 983415.0820298099 188618.7465073833))",3931.0791339013986
855_0,"[ 16957  16797  16791  42813  16795 167828  16809  16807  46067 167829
  46000  42816  16793  16811  46198  16789  16799  42819]",2017-09-28,2017-10-06,summer,fall,8,"[""['Dot In-House Milling']""]","MULTILINESTRING ((975047.35408816 169800.7333924764, 974966.2499523434 169543.3543564786), (974634.7953950264 168478.6148358038, 974552.0867129219 168212.4627941716), (974391.7877775277 167697.635793059, 974315.4898132707 167451.1326431815), (1009638.29489866 170907.0204345431, 1009829.804841516 170682.1361453274), (974552.0867129219 168212.4627941716, 974469.3652324047 167946.6387586567), (1011659.493503395 168528.9876121768, 1012156.588581729 167941.1057305778), (974884.2268595975 169276.7560950656, 974801.10827031 169010.2563355167), (974801.10827031 169010.2563355167, 974719.4100614049 168748.7467004335), (1011153.822359172 169124.2838994184, 1011659.493503395 168528.9876121768), (1012156.588581729 167941.1057305778, 1012171.273666217 167923.8125583498), (1010648.492396288 169718.1335135026, 1011153.822359172 169124.2838994184), (1009829.804841516 170682.1361453274, 1010143.687310414 170312.4128604747), (974469.3652324047 167946.6387586567, 974391.7877775277 167697.635793059), (974966.2499523434 169543.3543564786, 974884.2268595975 169276.7560950656), (1010143.687310414 170312.4128604747, 1010648.492396288 169718.1335135026), (974315.4898132707 167451.1326431815, 974237.0364686068 167201.1714811772), (974719.4100614049 168748.7467004335, 974634.7953950264 168478.6148358038), (1009126.974028595 171508.3045277091, 1009638.29489866 170907.0204345431))",7425.736871669812
856_0,[118224],2017-09-28,2017-10-28,summer,fall,30,"[""['Pave Street-W/ Engineering & Insp Fee']""]","MULTILINESTRING ((933195.6497750138 129737.2634951064, 933254.180473328 129610.1248586525, 933316.3759456613 129484.6726121052, 933382.1571911309 129361.064055155, 933451.4424088816 129239.4502875361))",559.9757587807862
857_0,[236856],2017-09-28,2017-11-02,summer,fall,35,"[""['Dep Contractor Major Installation Sewer']""]","MULTILINESTRING ((982049.5511506239 208987.2747290798, 981996.0149456285 209015.2059087738))",60.38440232725492
858_0,[ 10122 281412],2017-09-28,2017-11-15,summer,fall,48,"[""['D.D.C. Contractor Major Reconstruction']""]","MULTILINESTRING ((947850.4551426648 172810.0813341431, 947752.5519854095 172616.3040173869), (947868.6031981381 172602.7750463676, 947752.5519854095 172616.3040173869))",333.9423592459574
859_0,[ 78435  80026 222172 113500  80030  79862  80032 222171],2017-09-28,2017-12-26,summer,winter,89,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1011911.409001927 249889.9020346487, 1012103.077940989 250454.596575021), (1013379.653360374 252407.5992716859, 1013559.276194353 252718.62530104), (1011792.3792988 249362.0941577072, 1011911.409001927 249889.9020346487), (1011723.567033806 249063.5171584478, 1011745.742254853 249159.7371002726), (1013396.208349676 252817.9644810386, 1013646.405101842 253325.2920060529), (1012103.077940989 250454.596575021, 1012252.008380473 250925.9496837838), (1013559.276194353 252718.62530104, 1013887.993583935 253284.7816418651), (1011745.742254853 249159.7371002726, 1011792.3792988 249362.0941577072))",3517.62668437879
85_0,[9000196 9000197 9000198],2017-04-05,2017-07-21,spring,summer,107,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((1001615.307406947 229899.513245327, 1001719.981656249 229841.5508295548), (1001719.981656249 229841.5508295548, 1001748.582979054 229825.7131891212), (1001748.582979054 229825.7131891212, 1002271.240826966 229536.2959006336))",749.7836294451499
860_0,[  4964 291661 118314   4870 118313 159733 159734 291660   4961],2017-09-28,2017-12-28,summer,winter,91,"[""['Contract Roadway Milling', 'Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((938339.5988594055 158601.3641946937, 938080.1738211486 158637.0788218116), (936223.4820311966 159097.179735727, 936106.4270254918 159210.6357115237), (936868.536555252 158804.6085166866, 936787.0216137106 158814.4160352116, 936705.8975266953 158830.7395444225, 936625.9441931287 158853.5456457905, 936547.9316128078 158882.6804409469, 936472.6008863773 158917.8660316941, 936400.6385153972 158958.7171199179, 936332.6487022517 159004.7443075478), (937821.706578273 158673.0723483604, 937319.5556581883 158746.1944234143), (937319.5556581883 158746.1944234143, 936868.536555252 158804.6085166866), (938905.4996732586 158527.7797313667, 938880.2306906077 158531.0670763475), (938880.2306906077 158531.0670763475, 938339.5988594055 158601.3641946937), (936332.6487022517 159004.7443075478, 936223.4820311966 159097.179735727), (938080.1738211486 158637.0788218116, 937821.706578273 158673.0723483604))",2941.0581775156334
861_0,[106007],2017-09-28,2018-01-01,summer,winter,95,"[""['Dep Contractor Major Installation Sewer']""]","MULTILINESTRING ((998050.6566842487 195605.2930608608, 998448.1104575061 195943.2574886087))",521.7177937348574
862_0,"[ 31356  31345  31341  31350  31367  31346 292666  31355 292672  31344
  31357  31353  31343  31366  31231  31349  31363 292665  44133]",2017-09-29,2017-10-02,summer,fall,3,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street', 'Rapid Transit Construct/ Alteration-Prot']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street', 'Rapid Transit Construct/ Alteration-Prot']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street', 'Rapid Transit Construct/ Alteration']""]","MULTILINESTRING ((999689.9656127312 195087.8804782965, 999775.8386282942 195025.4331949378), (999152.7915756304 195479.345563188, 999262.6640408194 195398.6995058631), (999825.8552282407 194989.1112633024, 999991.7122333474 194864.8728786972), (999262.6640408194 195398.6995058631, 999375.0399204523 195316.2228527085), (999775.8386282942 195025.4331949378, 999748.0003745452 195107.1293606448), (999152.7915756304 195479.345563188, 999247.5518996355 195556.9247771698), (1000036.873110433 194829.8269336932, 1000223.890576397 194678.1291414188), (999689.9656127312 195087.8804782965, 999748.0003745452 195107.1293606448), (1000269.869589652 194731.3335904267, 1000257.834713283 194907.2525232869), (999991.7122333474 194864.8728786972, 1000257.834713283 194907.2525232869), (999599.9488712568 195153.5297572002, 999689.9656127312 195087.8804782965), (999375.0399204523 195316.2228527085, 999599.9488712568 195153.5297572002), (999991.7122333474 194864.8728786972, 1000036.873110433 194829.8269336932), (999775.8386282942 195025.4331949378, 999825.8552282407 194989.1112633024), (998930.6056202776 195645.0534860821, 999152.7915756304 195479.345563188), (999262.6640408194 195398.6995058631, 999247.5518996355 195556.9247771698), (999748.0003745452 195107.1293606448, 1000225.937312693 195165.5433525137), (1000223.890576397 194678.1291414188, 1000227.958449221 194678.6184454551, 1000231.989569875 194679.4855402399, 1000235.963645875 194680.7260613467, 1000239.86066913 194682.3337625082, 1000243.661020432 194684.3005506035, 1000247.345566579 194686.6165239493, 1000250.895759139 194689.2700213805, 1000254.29372197 194692.2476861843, 1000257.522350987 194695.534525988, 1000259.317013396 194697.597112369, 1000260.995607414 194699.822024568, 1000262.549653991 194702.1980270642, 1000263.971305614 194704.7131168506, 1000265.253380541 194707.3545925916, 1000266.389405527 194710.1091115463, 1000267.373640063 194712.9627622011, 1000268.201115642 194715.9011318704, 1000268.867650867 194718.9093789718, 1000269.369879627 194721.9723092181, 1000269.705268143 194725.0744528637, 1000269.872117543 194728.2001422443, 1000269.869589652 194731.3335904267), (1000276.424703526 194635.5166002638, 1000351.273967821 194575.2937861193))",3144.8759037140917
863_0,[11188],2017-09-29,2017-10-04,summer,fall,5,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((959078.2731520568 147636.6270338655, 958920.3912930494 147416.9256783833))",270.54642301157725
864_0,[23912 19312],2017-09-29,2017-10-05,summer,fall,6,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((985745.8080464652 195008.6251620273, 986102.7841745474 194875.9818796763), (989190.2616054293 156411.2544779053, 989239.9740071036 156067.7666449114))",727.8896360780977
865_0,"[9001944 9001945 9001951 9001948  160215  164828 9001949 9001953 9001952
 9001950  150624]",2017-09-29,2017-11-15,summer,fall,47,"[""['Contract Roadway Milling']""
 ""['D.D.C. Contractor Major Reconstruction']""
 ""['Contract Roadway Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((988312.3813217456 221095.5931849171, 988260.4034969348 221123.643100309), (988260.4034969348 221123.643100309, 988227.5487548674 221141.3731203634), (988111.8428547571 221203.8136863868, 988057.7312208822 221234.251784459), (988227.5487548674 221141.3731203634, 988198.2024279952 221157.2099595967), (947643.2259426415 172601.3802196752, 947530.7035213709 172599.614607257), (986766.8038544924 220168.9243001147, 986007.0023724724 220590.8252825117), (988198.2024279952 221157.2099595967, 988166.5172910285 221174.308786005), (987879.3816505515 221334.5741886252, 987852.7656357097 221348.9868423399), (988057.7312208822 221234.251784459, 987879.3816505515 221334.5741886252), (988166.5172910285 221174.308786005, 988111.8428547571 221203.8136863868), (947696.3463398736 172531.2296313113, 947696.3561463723 172562.8502238206, 947690.2732496088 172579.2641976108, 947682.2449942452 172589.1033658085, 947670.8735565331 172596.3869223476, 947643.2259426415 172601.3802196752))",1609.8966410379526
866_0,[22406 22405],2017-09-29,2017-12-28,summer,winter,90,"[""['Contract Roadway Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((985295.0598230946 188483.5845682747, 985572.2227696611 188381.9809938082), (985019.0584795596 188584.8795489756, 985295.0598230946 188483.5845682747))",589.2016358573709
867_0,[27132],2017-09-29,2018-03-10,summer,winter,162,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((995034.8847293732 164766.1224442118, 995285.7802317336 164876.3043469062))",274.02300046901144
868_0,[165478 165407 165479 165408],2017-09-30,2017-10-01,summer,fall,1,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((992295.2877632023 217702.8644256225, 992716.1384390513 217472.7753729114), (991963.5877977143 216050.7150037281, 991991.7638240946 216035.4133527271), (992716.1384390513 217472.7753729114, 992743.7665620077 217459.5340125104), (991991.7638240946 216035.4133527271, 992412.9588163119 215802.9030928346))",1023.4514290966405
869_0,[69200 33663 36135 37366 37451],2017-09-30,2017-10-02,summer,fall,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Crossing Sidewalk', 'Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1001837.248965135 232811.1796833607, 1002280.827242973 232565.1654940051), (985926.5888660708 213076.9463024912, 985139.3593471285 213514.5459811832), (992285.7276969599 215574.3082613173, 992728.9636946766 215328.9732133196), (993115.2628414745 220228.5338843744, 993560.0770033079 219984.6455891738), (994030.2908174555 221879.2579686987, 994473.47426098 221633.7949897056))",2928.423657420523
86_0,[34966],2017-04-05,2017-12-21,spring,winter,260,"[""['Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((995190.0927512906 202114.2418618661, 995547.0891337608 201823.6062623197))",460.3427731815358
870_0,[24003],2017-09-30,2017-10-08,summer,fall,8,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((986168.6456703915 192562.9429404565, 986440.6608253528 192464.9483096782))",289.12833169713605
871_0,[236956 164462  36203 164463  79738  37549],2017-09-30,2017-10-09,summer,fall,9,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((982803.201877864 211524.4825129487, 982195.3681892818 211857.9403638996), (988537.6674807593 209865.6141839856, 988556.6210021502 209854.5051988648), (992863.0150434024 219774.3394756593, 993306.0738015719 219526.9869851722), (988556.6210021502 209854.5051988648, 988985.1200929554 209617.5507955167), (1011144.22749694 251424.0721082137, 1011383.053049837 251919.6082861965), (995939.9439486216 221123.323831752, 996560.7000976905 220779.0399910678))",2972.2665527769996
872_0,[23350],2017-09-30,2017-10-30,summer,fall,30,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((982580.6417838855 197185.6502079191, 982914.516977001 197362.5448930613))",377.8417316938708
873_0,[16897 16766 23984],2017-10-02,2017-10-04,fall,fall,2,"[""['Dot In-House Milling']""
 ""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((975591.7987225415 163594.9512107838, 976086.9946825973 163271.1994991486), (974918.264672505 164147.8408917893, 975608.4558521775 163701.3249785049), (986719.990291914 190141.8808312024, 987130.7333177445 189930.9076477182))",1875.4281400253185
874_0,"[161265 167846 161230 294439 174362 294440 161263 161231 128663  46222
 128664  46101  46346  46350  46345  46343]",2017-10-02,2017-10-05,fall,fall,3,"[""['Dot In-House Milling']"" ""['Dot In-House Paving']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((978471.4334372814 171941.1479816717, 978484.986671937 171930.3835939242), (1013170.563511932 168790.7735507606, 1013181.701975787 168777.6863720763), (978484.986671937 171930.3835939242, 978500.823312461 171917.7951081899), (1012664.859400512 169385.0134976775, 1012955.97247935 169042.9341427786), (1008143.349969647 245791.6713216128, 1008354.013211206 245681.8859468801), (1012955.97247935 169042.9341427786, 1013170.563511932 168790.7735507606), (978330.6426809224 172051.7546481382, 978471.4334372814 171941.1479816717), (978500.823312461 171917.7951081899, 979109.8098553832 171432.458516212), (1010645.212629314 171762.295092923, 1010717.61466392 171676.0880077888), (1010132.126861365 172363.4446688014, 1010645.212629314 171762.295092923), (1010717.61466392 171676.0880077888, 1010780.790642749 171600.8652085027), (1012159.388566736 169979.1057744788, 1012664.859400512 169385.0134976775), (1011654.340610368 170573.3654829164, 1012159.388566736 169979.1057744788), (1011197.406515848 171110.8899010109, 1011423.562251849 170844.8508850475), (1011518.490411263 170733.1746479633, 1011654.340610368 170573.3654829164), (1011423.562251849 170844.8508850475, 1011518.490411263 170733.1746479633))",5296.897182550323
875_0,"[126877  17287 127077 127078 126878 127079 127080 127076 127082 127081
  17191]",2017-10-02,2017-10-06,fall,fall,4,"[""['Dot In-House Milling']""]","MULTILINESTRING ((979458.3890008209 167079.5041087446, 979589.0452856921 166975.433037575), (978531.9747540056 167811.0409907693, 978986.8830636295 167453.5454728023), (980708.9272438419 166085.5661609704, 980791.5290117747 166020.1069614156), (980791.5290117747 166020.1069614156, 980980.9645946203 165869.8579571481), (979589.0452856921 166975.433037575, 980180.0623513993 166504.6729279207), (981092.0144172879 165781.7773515237, 981147.3557277527 165737.8831478547), (981036.4961061239 165825.8127546282, 981092.0144172879 165781.7773515237), (980180.0623513993 166504.6729279207, 980708.9272438419 166085.5661609704), (981147.3557277527 165737.8831478547, 981402.4605327307 165535.5443235621), (980980.9645946203 165869.8579571481, 981036.4961061239 165825.8127546282), (977876.9649435199 168330.2620761587, 978531.9747540056 167811.0409907693))",3896.9971807217876
876_0,[128551 291128 291129],2017-10-02,2017-10-07,fall,fall,5,"[""['Occupancy Of Roadway As Stipulated']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1002548.303682283 193988.1460514844, 1002480.123856591 194250.7594261457), (1002404.291289454 194483.111877156, 1002366.56091227 194597.1792972749), (1002366.56091227 194597.1792972749, 1002330.210852248 194707.0730097477))",507.2146078683088
877_0,[165346 165347],2017-10-02,2017-10-13,fall,fall,11,"[""['Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((990177.1502627124 212829.9754164161, 990191.5303235895 212856.0219484675), (990191.5303235895 212856.0219484675, 990302.9045952889 213051.9800472726))",255.14943894235887
