wz_id,segmentid,created_date,closed_date,created_season,closed_season,duration_days,purpose,geometry,length_ft,bounding_geometry,bounding_area
494_0,[29503],2017-07-14,2017-11-18,summer,fall,127,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((996710.7583776587 181350.6916213766, 997070.9852588463 181380.6275211298))",361.46862107824285,"LINESTRING (996710.7583776587 181350.6916213766, 997070.9852588463 181380.6275211298)",0.0
496_0,[36402],2017-07-15,2017-07-18,summer,summer,3,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((994909.4409910408 216251.9006847154, 995535.2464231874 215907.6394818655))",714.2466063565873,"LINESTRING (994909.4409910408 216251.9006847154, 995535.2464231874 215907.6394818655)",0.0
498_0,[35930],2017-07-15,2017-07-31,summer,summer,16,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((991803.7419505687 211633.7830718103, 992222.1770817426 211401.1746552081))",478.7427644097108,"LINESTRING (991803.7419505687 211633.7830718103, 992222.1770817426 211401.1746552081)",0.0
499_0,[269867 269872 269870],2017-07-16,2017-07-24,summer,summer,8,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((990177.6583244296 217039.3058305959, 989709.6776481294 217299.6049002076), (990305.6900540086 217268.1169549841, 989814.7762779347 217540.7189000643), (989709.6776481294 217299.6049002076, 989687.1103481144 217312.3053773693))",1122.9199118993522,"POLYGON ((990305.6900540085 217268.1169549842, 989814.4964525986 217541.3274611466, 989687.0474152802 217312.1922330913, 990178.2410166902 217038.9817269289, 990305.6900540085 217268.1169549842))",147370.17387402212
4_0,[276248 276247],2017-02-16,2017-06-30,winter,summer,134,"[""['D.D.C. Contractor Major Reconstruction']""
 ""['D.D.C. Contractor Major Reconstruction', 'Repair Water - Sewer']""]","MULTILINESTRING ((983965.1728949648 214164.0735484663, 983564.82305814 214386.0216671204), (984357.1053657678 213946.8229784142, 983965.1728949648 214164.0735484663))",905.8734701359883,"POLYGON ((983564.816397819 214386.0096523886, 984357.0987054468 213946.8109636823, 984357.1053657678 213946.8229784142, 983564.82305814 214386.0216671205, 983564.816397819 214386.0096523886))",12.444263762621393
500_0,[36273],2017-07-17,2017-07-23,summer,summer,6,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street']""]","MULTILINESTRING ((993507.1181393365 216732.4478531385, 994136.06636812 216385.9623911342))",718.0724544711895,"LINESTRING (993507.1181393365 216732.4478531385, 994136.06636812 216385.9623911342)",0.0
501_0,[24031],2017-07-17,2017-08-16,summer,summer,30,"[""['Occupancy Of Roadway As Stipulated', 'Repair Water - Sewer']""]","MULTILINESTRING ((986090.9253324745 194482.782171565, 986535.1687709393 194324.6636314299))",471.543959089194,"LINESTRING (986090.9253324745 194482.782171565, 986535.1687709393 194324.6636314299)",0.0
502_0,[81151 81149 81153],2017-07-17,2017-10-05,summer,fall,80,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1012283.286001468 269434.279954931, 1012296.287974689 269541.9072286561), (1012272.836683535 269251.807161293, 1012283.286001468 269434.279954931), (1012296.287974689 269541.9072286561, 1012334.762285189 269718.0351736506))",471.4627638751829,"POLYGON ((1012319.943176813 269720.0034856736, 1012258.017575159 269253.775473316, 1012272.836683535 269251.807161293, 1012334.762285189 269718.0351736506, 1012319.943176813 269720.0034856736))",7030.9723493959345
504_0,[81157 81032 81161 81150 81028 81024 81013],2017-07-17,2017-10-12,summer,fall,87,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1012595.642382317 269136.9110467584, 1012712.023631369 269013.6576183242), (1011959.696703155 269228.8464133341, 1012020.776087455 269244.4470362667, 1012083.361479874 269254.6638854879, 1012146.727678234 269259.3097582784, 1012210.133280243 269258.332451435, 1012272.836683535 269251.807161293), (1012712.023631369 269013.6576183242, 1012884.97019968 268830.7690595984), (1012272.836683535 269251.807161293, 1012595.642382317 269136.9110467584), (1011694.243489792 269180.2793758322, 1011959.696703155 269228.8464133341), (1011452.625996286 269058.7631111349, 1011486.034683696 269089.5407525371, 1011523.091784816 269116.7782233924, 1011563.209898188 269139.8523232962, 1011605.654221767 269158.2974505825, 1011649.614353163 269171.8112025723, 1011694.243489792 269180.2793758322), (1011160.47681911 268807.6312866425, 1011452.625996286 269058.7631111349))",2010.8184393658664,"POLYGON ((1012879.088568784 269269.1359485081, 1011154.595188214 269245.9981755522, 1011160.47681911 268807.6312866425, 1012884.97019968 268830.7690595984, 1012879.088568784 269269.1359485081))",756096.8860260892
505_0,[81010 80918 80906 80902],2017-07-17,2017-10-13,summer,fall,88,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1011033.324541202 268596.5360717983, 1011160.47681911 268807.6312866425), (1010786.441510216 268166.4063092768, 1011033.324541202 268596.5360717983), (1010597.110599755 267836.4827491985, 1010786.441510216 268166.4063092768), (1010572.035186425 267723.1664474974, 1010597.110599755 267836.4827491985))",1238.825257454377,"POLYGON ((1011132.347618411 268822.8944765478, 1010543.905985726 267738.4296374027, 1010572.035186425 267723.1664474973, 1011160.47681911 268807.6312866424, 1011132.347618411 268822.8944765478))",39486.62549952125
507_0,[166124 166123],2017-07-17,2017-12-19,summer,winter,155,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((998452.4901205793 227670.2573981935, 998862.2186859539 227442.2908811465), (998414.3733567682 227690.8049881785, 998452.4901205793 227670.2573981935))",512.1799506919132,"POLYGON ((998862.4748609453 227442.7525320958, 998414.6295317595 227691.2666391278, 998414.3733567679 227690.8049881785, 998862.2186859536 227442.2908811464, 998862.4748609453 227442.7525320958))",270.4113206503034
508_0,[23825],2017-07-17,2018-03-08,summer,winter,234,"[""['Major Installations - Gas-Protected']""]","MULTILINESTRING ((985614.2411230849 191809.031770822, 985382.9440429016 191178.0979331747))",671.9939335958129,"LINESTRING (985614.2411230849 191809.031770822, 985382.9440429016 191178.0979331747)",0.0
509_0,[23824 23816 23821 23657 23817],2017-07-17,2018-06-06,summer,summer,324,"[""['Major Installation - Gas']""]","MULTILINESTRING ((985617.6396060312 191092.4589186075, 985901.1999080477 190989.3234298928), (985901.1999080477 190989.3234298928, 986453.8820340573 190788.3278245093), (985382.9440429016 191178.0979331747, 985617.6396060312 191092.4589186075), (984946.1448762853 191336.8464462444, 985157.7333285867 191259.3635695792), (985157.7333285867 191259.3635695792, 985382.9440429016 191178.0979331747))",1604.4153592973132,"POLYGON ((984945.9573838966 191336.3305578268, 986453.871995302 190788.3002027072, 986454.0594876909 190788.8160911248, 984946.1448762855 191336.8464462445, 984945.9573838966 191336.3305578268))",880.6672032235234
50_0,[279584 279580],2017-04-01,2017-05-24,spring,spring,53,"[""['Place Material On Street', 'Temporary Pedestrian Walk']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Material On Street', 'Temporary Pedestrian Walk']""]","MULTILINESTRING ((1030030.033957355 255927.2972602435, 1029911.720823198 256239.6341039632), (1029911.720823198 256239.6341039632, 1029678.903753115 256883.701841292))",1018.849950745866,"POLYGON ((1029675.693332745 256882.5231815673, 1030026.823536985 255926.1186005188, 1030030.033957355 255927.2972602436, 1029678.903753115 256883.701841292, 1029675.693332745 256882.5231815673))",3484.323779167437
510_0,[68084],2017-07-17,2018-06-19,summer,summer,337,"[""['Crossing Sidewalk', 'Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Pave Street-W/ Engineering & Insp Fee', 'Place Equipment Other Than Crane Or Shov', 'Rapid Transit Construct/ Alteration']""]","MULTILINESTRING ((1008017.037467543 214982.5940398135, 1007502.174531476 214147.2200085514))",981.2918093224156,"LINESTRING (1008017.037467543 214982.5940398135, 1007502.174531476 214147.2200085514)",0.0
511_0,[23820],2017-07-17,2018-12-04,summer,winter,505,"[""['Major Installations - Gas-Protected']""]","MULTILINESTRING ((985382.9440429016 191178.0979331747, 985294.650783518 190938.4678220687))",255.37871837976311,"LINESTRING (985382.9440429016 191178.0979331747, 985294.650783518 190938.4678220687)",0.0
512_0,[38094],2017-07-18,2017-07-20,summer,summer,2,"[""['Dot In-House Paving']""]","MULTILINESTRING ((999957.2962850435 228371.5278902103, 1000577.087458029 228028.943530677))",708.1702771989952,"LINESTRING (999957.2962850435 228371.5278902103, 1000577.087458029 228028.943530677)",0.0
513_0,[11427],2017-07-18,2017-08-01,summer,summer,14,"[""['Dep Contractor Major Installation Sewer']""]","MULTILINESTRING ((953335.4100501038 157000.3079412582, 953619.9688843433 157086.5157037473))",297.33063827515235,"LINESTRING (953335.4100501038 157000.3079412582, 953619.9688843433 157086.5157037473)",0.0
514_0,[44411],2017-07-19,2017-07-20,summer,summer,1,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((1002548.303682283 193988.1460514844, 1003008.234859667 194245.2510197262))",526.9152233751173,"LINESTRING (1002548.303682283 193988.1460514844, 1003008.234859667 194245.2510197262)",0.0
515_0,[32501],2017-07-19,2017-07-21,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((985563.5992108471 201544.0864275052, 985644.3858463807 201820.8294125381))",288.29353139770217,"LINESTRING (985563.5992108471 201544.0864275052, 985644.3858463807 201820.8294125381)",0.0
516_0,[30770],2017-07-19,2017-07-24,summer,summer,5,"[""['Dot In-House Paving']""]","MULTILINESTRING ((995178.4972657904 198329.5054457235, 995355.2498515932 198238.3181619355))",198.88840416828253,"LINESTRING (995178.4972657904 198329.5054457235, 995355.2498515932 198238.3181619355)",0.0
517_0,[35477],2017-07-19,2017-07-25,summer,summer,6,"[""['Dot In-House Paving']""]","MULTILINESTRING ((998617.906516072 202563.8441145412, 998363.2387834061 203176.3604178526))",663.3489849872016,"LINESTRING (998617.906516072 202563.8441145412, 998363.2387834061 203176.3604178526)",0.0
518_0,"[127440  26994  27008 127439  27019  26971  26982  26998  27016  27018
  26917  26996]",2017-07-19,2017-07-28,summer,summer,9,"[""['Dot In-House Milling']""]","MULTILINESTRING ((994177.3736898778 167062.9160865919, 994195.5104457132 166938.2177326897), (994575.3224025626 164311.3522166891, 994615.8186008917 164036.2568494431), (994447.3599922763 165196.0346032381, 994540.941539033 164549.6136857149), (994068.9525613468 167808.3561066712, 994177.3736898778 167062.9160865919), (994321.0710239125 166066.593058885, 994447.3599922763 165196.0346032381), (994840.1840032003 162485.4290232222, 994975.1149541669 161554.4834437133), (994699.0555040737 163454.2224167145, 994840.1840032003 162485.4290232222), (994615.8186008917 164036.2568494431, 994699.0555040737 163454.2224167145), (994195.5104457132 166938.2177326897, 994259.0650408526 166501.5080952412), (994259.0650408526 166501.5080952412, 994321.0710239125 166066.593058885), (993998.9440703267 168297.6347083245, 994068.9525613468 167808.3561066712), (994540.941539033 164549.6136857149, 994575.3224025626 164311.3522166891))",6813.4466248226745,"POLYGON ((993998.0221269815 168297.5012629712, 994974.0527228568 161554.3296925818, 994975.1149541668 161554.4834437133, 993999.0843582916 168297.6550141026, 993998.0221269815 168297.5012629712))",7312.873779644395
519_0,[23822],2017-07-19,2017-10-17,summer,fall,90,"[""['Major Installations - Gas-Protected']""]","MULTILINESTRING ((985379.8247610822 191865.0250757641, 985157.7333285867 191259.3635695792))",645.0972519411582,"LINESTRING (985379.8247610822 191865.0250757641, 985157.7333285867 191259.3635695792)",0.0
51_0,[74238],2017-04-01,2017-05-28,spring,spring,57,"[""['D.D.C. Contractor Major Reconstruction']""]","MULTILINESTRING ((1013566.19251168 207275.793962189, 1013558.08952214 207017.4441540695))",258.47684963042406,"LINESTRING (1013566.19251168 207275.793962189, 1013558.08952214 207017.4441540695)",0.0
520_0,[68140],2017-07-20,2017-07-22,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1008377.400800772 218036.7900180074, 1008019.647855698 217458.2981604027))",680.176446978266,"LINESTRING (1008377.400800772 218036.7900180074, 1008019.647855698 217458.2981604027)",0.0
523_0,[33062],2017-07-20,2017-08-15,summer,summer,26,"[""['Occupancy Of Roadway As Stipulated', 'Repair Water']""]","MULTILINESTRING ((988155.3996752442 201351.7984244152, 988387.5723372445 201258.6854678541))",250.14829133905255,"LINESTRING (988155.3996752442 201351.7984244152, 988387.5723372445 201258.6854678541)",0.0
526_0,[75344],2017-07-20,2017-11-05,summer,fall,108,"[""['D.D.C. Contractor Major Reconstruction', 'Dot In-House Paving']""]","MULTILINESTRING ((1010037.600339383 210396.149221566, 1010767.553579877 210151.5285514567))",769.8512879467531,"LINESTRING (1010037.600339383 210396.149221566, 1010767.553579877 210151.5285514567)",0.0
527_0,[23091],2017-07-20,2018-03-10,summer,winter,233,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((980882.9615569549 197582.1849067895, 980647.7479904882 197713.9684298782))",269.6151308952206,"LINESTRING (980882.9615569549 197582.1849067895, 980647.7479904882 197713.9684298782)",0.0
529_0,[28893],2017-07-21,2017-07-27,summer,summer,6,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((990712.0845480886 182928.4266550408, 991370.9745473149 182510.174368674))",780.4300136024128,"LINESTRING (990712.0845480886 182928.4266550408, 991370.9745473149 182510.174368674)",0.0
530_0,[34974],2017-07-21,2017-07-29,summer,summer,8,"[""['Dot In-House Paving', 'Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((995712.3052611015 202025.0899372653, 996106.9037924522 201701.8559624058))",510.08646663833605,"LINESTRING (995712.3052611015 202025.0899372653, 996106.9037924522 201701.8559624058)",0.0
531_0,[110929],2017-07-21,2017-08-09,summer,summer,19,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((983581.9828533134 205139.2414948276, 983236.3963309661 204996.6730368219))",373.83928317689,"LINESTRING (983581.9828533134 205139.2414948276, 983236.3963309661 204996.6730368219)",0.0
532_0,[24512 24327 24328 24319],2017-07-22,2017-07-23,summer,summer,1,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((988524.3367345849 195888.876726753, 988513.10712037 195650.2737643375), (987973.5516389912 195913.6219710632, 988524.3367345849 195888.876726753), (987978.0294767875 195993.5696982874, 987973.5516389912 195913.6219710632), (987713.1440814306 195930.7798682007, 987973.5516389912 195913.6219710632))",1131.2529850321675,"POLYGON ((988588.8417780793 195866.2581087053, 987788.8787391398 196146.7642125685, 987713.1440814306 195930.7798682008, 988513.1071203701 195650.2737643376, 988588.8417780793 195866.2581087053))",194023.52624514204
535_0,[255649 176671 280433 280434],2017-07-22,2017-10-13,summer,fall,83,"[""['Dot In-House Paving', 'Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((1012349.461864038 263349.7877572557, 1012324.385477792 263354.8704287785), (1012376.948156112 263348.1008841774, 1012349.461864038 263349.7877572557), (1012324.385477792 263354.8704287785, 1012090.819578288 263396.5970518606), (1012090.819578288 263396.5970518606, 1012084.5884139 263397.5612119721, 1012078.347779847 263398.4117331387, 1012072.098873559 263399.1484547664, 1012065.842888604 263399.7712348236, 1012059.581021021 263400.2799534092, 1012053.314469298 263400.6745154113, 1012047.04443066 263400.9548436574, 1012040.759662645 263401.1224654158, 1012034.473794586 263401.1759947854, 1012028.188017559 263401.1154214049, 1012021.903527071 263400.9407563745, 1012015.621513945 263400.6520335479, 1012009.343169363 263400.2493075114, 1012003.069685868 263399.7326546101))",378.42936172697716,"POLYGON ((1012377.980145953 263355.2582361385, 1012004.423196925 263409.1199127324, 1012003.069685868 263399.7326546101, 1012376.626634896 263345.8709780163, 1012377.980145953 263355.2582361385))",3579.5778787290647
536_0,[32421],2017-07-24,2017-07-25,summer,summer,1,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((984150.9861362169 206683.044726418, 983915.9799102909 206635.7922283378))",239.7096677207496,"LINESTRING (984150.9861362169 206683.044726418, 983915.9799102909 206635.7922283378)",0.0
537_0,[72403],2017-07-24,2017-07-26,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1001558.088312524 250193.39437754, 1001297.073947554 250250.2861081165))",267.14259811755034,"LINESTRING (1001558.088312524 250193.39437754, 1001297.073947554 250250.2861081165)",0.0
538_0,[68536],2017-07-24,2017-07-27,summer,summer,3,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1002526.341181975 229992.5575068763, 1003148.703062775 229648.7358651935))",711.0187282784325,"LINESTRING (1002526.341181975 229992.5575068763, 1003148.703062775 229648.7358651935)",0.0
539_0,[44963],2017-07-25,2017-07-27,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1006073.949713849 190334.0222390186, 1006461.888568758 190854.3293445707))",649.0115863655014,"LINESTRING (1006073.949713849 190334.0222390186, 1006461.888568758 190854.3293445707)",0.0
53_0,[9001483 9001484 9001485 9001486 9001487 9001488  162257 9001490],2017-04-01,2017-07-02,spring,summer,92,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((989005.3825197147 187802.4731122958, 989039.4084991369 187785.1633860808), (989039.4084991369 187785.1633860808, 989064.2540301244 187772.5240399906), (989064.2540301244 187772.5240399906, 989083.467131392 187762.7500816894), (989083.467131392 187762.7500816894, 989124.5760480241 187741.8371710068), (989124.5760480241 187741.8371710068, 989251.7053175725 187677.1636476934), (989251.7053175725 187677.1636476934, 989275.9488451618 187664.8305005402), (989642.9764741947 187478.1149042991, 989669.1182104483 187465.0933628517), (989275.9488451618 187664.8305005402, 989642.9764741947 187478.1149042991))",744.5613871287433,"POLYGON ((989005.2749037668 187802.2613967276, 989669.0105945005 187464.8816472836, 989669.1182104481 187465.0933628517, 989005.3825197144 187802.4731122957, 989005.2749037668 187802.2613967276))",176.8306202650103
540_0,[166064 166063],2017-07-25,2017-07-29,summer,summer,4,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((996523.3762026286 224207.3226147589, 996940.283421604 223976.2460049704), (996493.346671844 224223.7463504633, 996523.3762026286 224207.3226147589))",510.8907882451503,"POLYGON ((996940.3706110083 223976.4034518169, 996493.4338612483 224223.9037973098, 996493.3466718441 224223.7463504634, 996940.2834216041 223976.2460049705, 996940.3706110083 223976.4034518169))",91.94818948402445
541_0,[44411],2017-07-26,2017-07-27,summer,summer,1,"[""['Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((1002548.303682283 193988.1460514844, 1003008.234859667 194245.2510197262))",526.9152233751173,"LINESTRING (1002548.303682283 193988.1460514844, 1003008.234859667 194245.2510197262)",0.0
542_0,[69162],2017-07-26,2017-07-28,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1001253.923827341 230705.5045594122, 1001869.55326255 230357.5002358854))",707.1821623093596,"LINESTRING (1001253.923827341 230705.5045594122, 1001869.55326255 230357.5002358854)",0.0
544_0,[254595 108507 108515 108508 108510 108511 108509  13234  13288 108513],2017-07-26,2017-08-24,summer,summer,29,"[""['Final Restoration Only - Protected']""]","MULTILINESTRING ((958081.2148274826 160772.960181736, 958080.0266197571 160780.6099838235, 958078.5759392746 160788.1812497172, 958076.8657537511 160795.6584876706, 958074.8995642727 160803.0263977323, 958072.6813933729 160810.2699030625, 958070.2157790011 160817.3741830713, 958067.5077683231 160824.324701065, 958064.4007197981 160831.5055369274, 958061.0751842913 160838.515756434, 958057.5365843384 160845.3439284588, 958053.7906898701 160851.9789183546, 958049.843609724 160858.4099069243, 958045.7017805664 160864.6264083789, 958041.3719539386 160870.6182867721), (958152.6866523243 160380.4412541179, 958094.5307429654 160342.150486344), (958335.4772456639 161110.8049049708, 958351.6551893031 161098.5905300596, 958364.4931656736 161081.1627420678, 958371.720868699 161060.2310374345, 958372.3803845901 161038.5971168876, 958367.1902975817 161019.0006849066), (958173.0370036414 160494.9064137753, 958181.5771899902 160476.7076148067, 958185.825897153 160455.7890034437, 958184.7433177788 160433.7843790455, 958178.1752409844 160412.7541433314, 958166.9745553384 160394.5817001444, 958152.6866523243 160380.4412541179), (958291.4798584154 160805.142593773, 958285.8467078414 160778.9581544355, 958275.0004599842 160753.6301041325, 958259.2723061473 160730.6838451859, 958239.5579379767 160711.4351809729, 958217.1694490075 160696.7369153384), (958367.1902975817 161019.0006849066, 958342.938608703 160967.6260766113, 958322.1418239989 160914.6175749222, 958304.9538412987 160860.3327804539, 958291.4798584154 160805.142593773), (958148.1873342454 160588.1246506268, 958152.2953018947 160556.0874280295, 958160.6516597515 160524.7390156413, 958173.0370036414 160494.9064137753), (957883.5495220211 161156.3879003493, 958146.4819434809 161122.4647780764), (958146.4819434809 161122.4647780764, 958335.4772456639 161110.8049049708), (958217.1694490075 160696.7369153384, 958196.6151239538 160688.2362601488, 958177.5341261158 160674.3288029423, 958161.9861495788 160655.5721489833, 958151.6189835899 160633.5249035543, 958147.1440154297 160610.3424703802, 958148.1873342454 160588.1246506268))",1465.1100991599717,"POLYGON ((958528.640017399 160454.6347607925, 958317.6587964547 161268.8721747978, 957883.5495220213 161156.3879003493, 958094.5307429656 160342.150486344, 958528.640017399 160454.6347607925))",377200.08257050463
545_0,[28461],2017-07-26,2017-08-27,summer,summer,32,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((996556.7236128119 174864.7009426024, 996776.730441271 174875.4500241072))",220.26926095537587,"LINESTRING (996556.7236128119 174864.7009426024, 996776.730441271 174875.4500241072)",0.0
546_0,[31901],2017-07-26,2017-12-01,summer,winter,128,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((982575.5306338836 203196.5500224533, 982302.0793065336 203230.3866612671))",275.5368333919984,"LINESTRING (982575.5306338836 203196.5500224533, 982302.0793065336 203230.3866612671)",0.0
547_0,[70851],2017-07-26,2018-01-01,summer,winter,159,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1001610.600330658 241370.1761510296, 1001230.676201711 241579.7897047784))",433.9126475125856,"LINESTRING (1001610.600330658 241370.1761510296, 1001230.676201711 241579.7897047784)",0.0
548_0,[30456],2017-07-27,2017-08-03,summer,summer,7,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((993283.0810240363 199152.7051926893, 993736.2220377092 198993.2151344808))",480.38927646220856,"LINESTRING (993283.0810240363 199152.7051926893, 993736.2220377092 198993.2151344808)",0.0
549_0,[67208 67220],2017-07-27,2018-01-01,summer,winter,158,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((1001358.330745058 210731.6384540963, 1001272.288952669 210130.8402501888), (1001634.43044374 210771.2030117498, 1001526.836990627 210089.3284891599))",1297.239017325334,"POLYGON ((1001371.129310001 210812.7494799767, 1001263.535856888 210130.8749573869, 1001526.836990627 210089.3284891599, 1001634.43044374 210771.2030117497, 1001371.129310001 210812.7494799767))",184008.46284703937
550_0,[20231],2017-07-28,2017-08-01,summer,summer,4,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((987322.0114403643 161558.4415997594, 987939.231205127 161066.852916441))",789.0625270410723,"LINESTRING (987322.0114403643 161558.4415997594, 987939.231205127 161066.852916441)",0.0
551_0,[28484],2017-07-28,2017-08-04,summer,summer,7,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((996967.3276476793 175944.0514139762, 997324.2242778476 175962.9605543368))",357.3972023039264,"LINESTRING (996967.3276476793 175944.0514139762, 997324.2242778476 175962.9605543368)",0.0
552_0,[80905],2017-07-28,2017-10-19,summer,fall,83,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1010597.110599755 267836.4827491985, 1010228.247728452 267815.088357467))",369.4827977368448,"LINESTRING (1010597.110599755 267836.4827491985, 1010228.247728452 267815.088357467)",0.0
554_0,[19934 19689 20061 19940 19805],2017-07-28,2017-10-26,summer,fall,90,"[""['D.D.C. Contractor Major Reconstruction', 'Dot In-House Paving']""]","MULTILINESTRING ((984042.4235851115 168866.3851781371, 984653.8620897097 168382.0463232913), (982819.6841059282 169834.7719008865, 983430.7995164416 169350.3768227943), (985205.5470982849 167943.1439508151, 985263.8052293124 167895.726256374), (984653.8620897097 168382.0463232913, 985205.5470982849 167943.1439508151), (983430.7995164416 169350.3768227943, 984042.4235851115 168866.3851781371))",3119.8833897708605,"POLYGON ((985264.984072522 167897.2121603276, 982820.8629491378 169836.2578048401, 982819.6841059283 169834.7719008866, 985263.8052293125 167895.726256374, 985264.984072522 167897.2121603276))",5917.560031177922
557_0,[9003931  166419 9003933 9003932],2017-07-29,2017-08-13,summer,summer,15,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((996984.0315532233 231222.8169514833, 996590.785702138 231440.3201112587), (997003.7570361862 231211.7618643, 996984.0315532233 231222.8169514833), (996561.0391773875 231456.8179414328, 996216.0706322939 231648.1421697667), (996590.785702138 231440.3201112587, 996561.0391773875 231456.8179414328))",900.4878749469823,"POLYGON ((996215.9473113996 231647.919503385, 997003.6889761511 231211.6389761078, 997003.8122970451 231211.8616424895, 996216.0706322937 231648.1421697667, 996215.9473113996 231647.919503385))",229.20609093236382
558_0,[33124],2017-07-29,2017-09-24,summer,summer,57,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((988942.244011973 205474.8170678932, 989556.2596554529 205135.5074774166))",701.5313311801625,"LINESTRING (988942.244011973 205474.8170678932, 989556.2596554529 205135.5074774166)",0.0
