node_id,roadway_type,street_width,posted_speed,number_total,number_travel,number_park
79db48f5c0a06c856852bf562e1bbe98,Street,36.0,25,4,2,2
79dc00119d45b4aa5089f9192924d70b,Unknown,-1.0,-1,-1,-1,-1
79de2ffb4f45c9d09446758b615eb60e,Street,30.0,25,3,1,2
79e12bd4a3822160411040036dc7c6da,Street,30.0,25,3,1,2
79e1ed6904488f46f0061ae48dea9334,Street,30.0,25,3,1,2
79e29c71d59835236a9fd12b2430f330,Street,14.0,25,1,1,-1
79e2f0d7a6cb4597c4a1ef5262a15747,Street,54.0,25,3,1,2
79e3f69e208c64d9406f8e4bfbcea661,Street,25.0,-1,1,1,-1
79e4d2fa9a195dc3622a9dc865f2e239,Street,44.0,25,4,2,2
79e590c5e8bbfa85b5161908ded65075,Street,40.0,25,4,2,2
79e5a272c264c75831fbdefe86fb3029,Street,60.0,25,6,4,2
79e5af01cb50d59ae64838b810f03caf,Street,32.0,25,2,1,1
79ea2eb766429a628cf29aea004672b6,Highway,38.0,50,3,3,-1
79eb2119463146f21036edddc3d95a34,Street,36.0,25,3,1,2
79ec2b63a423ca656792c8c1d081df0a,Street,30.0,25,3,1,2
79ee94d97922e3194f40162e3b90f780,Street,60.0,25,6,4,2
79ef5fcf1a6003d4889013975f476441,Street,32.0,25,3,1,2
79f000d467b81c9c63f565182a6a2b61,Street,64.0,25,4,4,-1
79f16c297fc514b5f0752be704f28abc,Street,30.0,20,3,1,2
79f1ff61409419ade859e16986be176d,Street,40.0,25,4,2,2
79f38b70c60ba7d8595414db653c2abb,Highway,32.0,40,3,3,-1
79f3e94b70f434eb3965c99c78bffbbb,Street,26.0,25,4,3,1
79f4c2c56c8111302748535611e2baea,Street,30.0,25,3,1,2
79f682d757e904ff5316d0549730ad62,Street,25.0,25,3,3,-1
79f85319141a95754a36ff228293553e,Street,30.0,25,3,1,2
79f92c4d61dfebe8f0153c7b08889db0,Street,30.0,25,3,1,2
79fb2fe7d6de6645ed3c6812f6cc8adf,Street,-1.0,25,3,1,2
79fc180d8c959cc0f0fff2378f6b9b0c,Street,36.0,25,4,2,2
79fc67e7470971c63f31181bb56925f4,Street,35.0,25,4,2,2
79fd603a9db05c679ce03fcb4cc7823a,Street,42.0,25,3,1,2
79fde45c34fd51d8f17506fda0af90ff,Street,42.0,20,3,1,2
79feb5ea4fda2a8090fd6f19267bbb37,Street,24.0,25,3,1,2
79fed5c95f241d9bc3034a1f06fd9fb6,Street,30.0,25,3,1,2
79fff7ff6c18318e0b6d571ad9c4adcb,Street,30.0,25,3,1,2
7a00b120b034501f086ade248883cf43,Street,20.0,25,1,1,-1
7a022471b916bed3072b1f19b00564f4,Street,26.0,25,1,1,-1
7a026b1ca84a53fd7d52e0d1bb572ff7,Street,30.0,25,3,1,2
7a047080e8066be58e836e11583aa23c,Street,30.0,25,3,1,2
7a069512a1b3595b136b37e7e98316de,Street,34.0,25,5,3,2
7a08ab87c647f0cbd04f2fd2d3757991,Street,34.0,25,3,1,2
7a09aeabf1ad0baf205b3d780270c47b,Ramp,15.0,-1,1,1,-1
7a0ad6ecd459c9d7ac5e65aba1aa06cd,Street,34.0,25,3,1,2
7a0c11b36c888bd27e3f97a2b27953fb,Street,30.0,25,3,1,2
7a0c4aed65600d599d604b0d37505fa0,Street,30.0,25,3,1,-1
7a0f68fdca7c7e2647e5f4eab3fd7f1c,Street,60.0,25,6,4,2
7a0ff696c3ae41e78fed856467e8d2c5,Street,42.0,25,3,1,2
7a128b8f84ebab6fadd5feddc8e8914c,Street,30.0,25,3,3,-1
7a12fbc82c7f703601ba4b5009fe3748,Street,30.0,25,3,2,1
7a15886fd8407d8429f76e2cd7d90ac4,Street,30.0,30,2,2,-1
7a17b690287ec55c8f8bb6752e773c02,Street,34.0,30,3,2,1
7a17e6b96e1ad2e2554e73964e3e3844,Street,34.0,25,3,1,2
7a1818f482231a9f154fb72410dbdd50,Street,34.0,25,3,2,1
7a1bb133eadf05ce6acd108692be0314,Street,26.0,25,3,1,2
7a1be935694738f564ad678e78b54f19,Highway,34.0,50,3,3,-1
7a1d5a16b08061544c1c768498e35e65,Street,32.0,25,3,1,2
7a1d774d70b8a67994a396baa3def9e8,Street,28.0,25,2,2,-1
7a1d94d6dd42a5cd01418eea6a9ca2d8,Street,36.0,25,3,1,2
7a1f1c4cefe58233a4adb2b957bd8e2a,Street,32.0,25,3,3,-1
7a2089443d59c690824d32d9f6e3482d,Street,14.0,25,1,1,-1
7a21aa79212be26db54b2ee35ae59457,Highway,30.0,45,3,3,-1
7a22f442a729bf58c0eb94baa258a0d6,Street,44.0,25,3,1,2
7a24dcbf32a9300c28f272dbe2d265e4,Street,30.0,25,3,2,-1
7a24e37433ac8dbd32587042d377e692,Street,42.0,25,4,2,2
7a255ecb4b8e315d8312cf955fc9ebec,Street,30.0,30,3,3,-1
7a295a66d941f1df4dd09f2b6f41e290,Street,30.0,25,3,1,2
7a29aec660f4ea1c01830b22580e2657,Street,70.0,25,6,4,2
7a2a676c12342b9fd2f07629681413d2,Street,35.0,25,3,1,2
7a2bca32f910ccb5a7342b7def2f105c,Street,16.0,25,2,1,-1
7a2cdbbe131250c018a5f4afd4e4ad51,Street,34.0,25,3,2,2
7a2cf0044e2517b8ae524286b2ab0498,Street,44.0,25,3,1,2
7a2d3b3a6bffe7ae460196fc151f58ce,Street,22.0,25,3,1,2
7a2fb25f32f1bda94dec7b5f9600b41b,Street,30.0,25,3,1,2
7a3041996f3e4f24389502955d71ba23,Street,26.0,25,3,1,1
7a308af9677d215a059eb6f60b9ea22c,Street,44.0,25,4,2,2
7a314b08f9596f95c3e0d95da33de996,Street,30.0,25,3,1,2
7a3215857251d7e92adbe60f14cc8d10,Street,75.0,30,6,4,2
7a340e4a2ddaa18f94556f4d589fbe92,Street,30.0,25,3,1,2
7a340fa9da650337dc0d280b5aa349d9,Street,52.0,30,4,2,-1
7a345cde68477de48935459254df4b0f,Street,30.0,25,1,1,-1
7a356f87710d4632cf68f917b253a854,Street,40.0,25,4,2,2
7a370b9c86a9ebaf72d06da15520f049,Street,35.0,25,3,1,2
7a385099283984a27c6d9c247b0f95e7,Street,38.0,25,3,1,2
7a399824686b28e779ddab50993e40d7,Street,36.0,25,3,1,2
7a3b743c35f8de986061de216373f55d,Street,30.0,25,3,1,2
7a3cf6e5d02141715e8fca057539fd7b,Street,60.0,30,6,4,2
7a416cbe5cedf66e66560b139934fb75,Street,32.0,25,3,2,-1
7a4217cae0079b8cb53981d07378f840,Street,60.0,25,6,4,2
7a422b14a926cdecf94ff454b8cd86e1,Street,30.0,25,3,1,2
7a42ea216dc51e12b92bef6bc3e5aca9,Street,30.0,30,3,3,-1
7a44444e0161bc3f3292d8fe6834a087,Street,36.0,30,2,2,-1
7a445c743c809bdc6e56dd795758af42,Street,28.0,25,3,1,2
7a46864b84d4bc9a605f9f481ddca050,Street,30.0,25,6,1,2
7a4757a6cd33a65f00eef0ea6d2167f7,Street,30.0,25,3,1,2
7a49ef7eac01ddf9cd64559272ed9a2c,Street,30.0,25,3,1,2
7a4a1795555cb1a3c7697d7a9c8a06b2,Street,30.0,25,3,1,2
7a4abc6bbfabc958d8848bc3860b42ba,Street,30.0,25,3,2,-1
7a4ae5bdbcf7838427c1a9f83fd67546,Street,30.0,25,3,2,1
7a4b2e0a11b43f8dc4f963cdf79bf991,Street,40.0,25,4,3,1
7a4b62b050ee2cf8caa6fdf2957e412e,Street,-1.0,25,-1,-1,2
7a4ba5faadb2976810cdc27f2e632e13,Street,30.0,25,3,1,2
7a4e902573942835d95ea5e335beaa15,Street,44.0,25,3,1,2
7a4f741856f2b1461943647ccb6f22b8,Street,30.0,25,3,1,2
7a539a8e1b2422766b75eba2a7413f26,Street,50.0,25,3,2,2
7a54a841ea86ffbc903ab0fbd538c0df,Street,30.0,25,3,1,2
7a554e078de007cb1700d312f1c3c213,Street,28.0,25,3,1,2
7a555f4b8848d3d38fe03752c35648b7,Street,50.0,20,3,1,2
7a56d7e5e494d51770bcf6684a34ce49,Street,30.0,25,2,2,-1
7a578ce11303e9d951fb1611ee01b563,Street,40.0,25,4,1,1
7a58a197e3b200877c8a79e274815f74,Street,60.0,25,6,4,2
7a5a20a99abba89e6c11acf10bc6f25b,Street,44.0,25,4,2,2
7a5a9808b9c3d42daca47306d7b8f6b1,Street,50.0,25,4,2,2
7a5b762b323abe273b5fb20d9d4d43d5,Street,34.0,25,3,1,2
7a5c0e9b2582063aa0a8feaef5141e3c,Street,34.0,25,3,1,2
7a5d31501b91e7185789d20a5601fefb,Street,70.0,25,6,4,2
7a5db548f22b7c3effae08b43f9aeca2,Street,14.0,25,1,1,-1
7a5e2af0788fa1196a5b5e592176b603,Street,28.0,25,3,2,1
7a5fe6ee0a6ea88f48af385b2aa6c0c1,Street,30.0,30,3,3,-1
7a6283192f98924c45bf40607e024e80,Street,30.0,25,3,2,1
7a6459512712f900e97f22e6755132b3,Street,42.0,25,3,1,2
7a6482eeb79c832c25571f1df0659265,Street,28.0,25,2,1,1
7a64f0224ff78137bf7fb49a92bbdc49,Street,70.0,25,6,4,2
7a657c7531de1ffa99c41fe9ade344aa,Street,60.0,25,-1,-1,-1
7a65d82b71dba98474aaf81ca99642fc,Street,30.0,25,2,2,-1
7a66be276e49efc3200e1ca1965e99dd,Street,32.0,30,3,2,-1
7a678cabcb50459b7b12fc787e4f2358,Street,32.0,25,2,2,-1
7a691a92b2b4b4d4ee0433a291b570e4,Street,30.0,25,4,2,2
7a6a10961a6f4bc2bdf2659dec369548,Unknown,-1.0,-1,-1,-1,-1
7a6a878bdf0a90d1d62b68f500a5dba1,Street,22.0,-1,1,1,-1
7a6a94b550a3dc555ae067d0fad54e26,Street,30.0,25,2,1,-1
7a6ade67b39966b6bcaa7563413ead66,Street,28.0,30,3,2,1
7a6fa6bc24399f6df8d2479ea4ae5de8,Street,30.0,25,2,2,-1
7a700e9fbdae9d945537b1d195e8b245,Street,32.0,25,3,1,-1
7a7067bd210b71e065924935a9eeed1a,Street,50.0,25,3,1,1
7a719439ad6a714a7aa13dd176d623be,Street,50.0,25,4,2,2
7a7534fc1a6f74a9a71a63e2cd47f688,Street,32.0,25,3,1,2
7a76b5d1d923145dda87c59f9690ea56,Street,24.0,25,2,2,-1
7a773e28fe0989eb75979619c688f5e8,Street,32.0,25,3,1,2
7a7763c16033d2b3dc3c2d26e5c16bb0,Street,30.0,25,3,2,1
7a79184c97ab6119cbab6cd083623cd2,Street,20.0,25,2,1,1
7a7adea7fd943ec794c318d52c56ade4,Street,30.0,25,3,1,2
7a7be062699e2bb33b678985e7d2ec43,Street,24.0,25,3,1,2
7a7c1c541dfb9efff48978cb04577f68,Street,48.0,25,4,2,2
7a7e8d05af7652eead78311a1c84d75e,Street,36.0,25,4,2,2
7a804653a3e44c2728273302c260cea7,Street,30.0,25,3,1,2
7a80c1c0da4cf459e724dd2a539fb600,Street,40.0,25,2,2,-1
7a81a3984268b469e04f281a03d497b9,Street,52.0,25,4,2,2
7a822e667f14d82cb9d727490ab5814d,Street,30.0,25,3,1,2
7a88626374c935bcd61339014bec6b9f,Street,30.0,25,3,1,2
7a8a1b154ac7edafc1efad0bdb6f96ad,Street,45.0,25,4,2,2
7a8b005e02c5da6e64df614f2b430e2b,Street,22.0,-1,2,1,1
7a8b7c782c95d14afd43a0d73fc981b2,Street,40.0,25,4,2,2
7a8c0020302649924d8c9a08e73b81bc,Street,42.0,25,4,2,2
7a9276c943256f4d371c58222a95f9f6,Street,52.0,25,4,2,2
7a93b92dd7cf0c087a50d7a1a21f8e17,Highway,-1.0,45,-1,-1,-1
7a93ec9cfc510ffc73f94d0de645c964,Street,24.0,25,3,1,2
7a941b6e4cab8c2b333777556352a93f,Street,30.0,25,6,1,2
7a94a6a989d2fc78c2392cdd1643df59,Street,48.0,25,4,2,2
7a94af54db3917ec828133cc011fb146,Street,30.0,25,3,2,1
7a972e92732e4ac9cc59cc73eefd3a6b,Street,50.0,25,4,2,2
7a97d8fe97844e040abcda394ce6cd68,Street,50.0,25,5,3,2
7a97d91f236554f335cc67d3e0a10f8b,Street,40.0,25,4,2,2
7a999b597afee0acead1966f6f5fb187,Street,30.0,25,3,1,2
7a9bc174695b545135bb04e823c99983,Street,42.0,25,4,2,2
7a9d0a128057434b42eac12207fdd18c,Street,52.0,25,4,4,-1
7a9f7e5715ba0f61c21cd8254c9f68f6,Street,60.0,25,4,4,-1
7aa0235c1a9c4ba8ce864e9e6fa6cf43,Street,70.0,25,6,4,2
7aa07aca409a85384823081f474f55e6,Street,54.0,25,4,2,2
7aa0ad69e681c1be246a4bf685a90cc6,Street,30.0,25,3,1,2
7aa15f600dbcb8f9a7ba972804e68dda,Street,30.0,25,3,1,2
7aa18361e4935021980e1d69abb5dadb,Street,30.0,25,3,1,2
7aa2e5f1d70696399ad731b6ff6304d5,Street,36.0,25,4,2,2
7aa3adcd2772e716607d9b050d295d8e,Street,28.0,25,3,1,2
7aa6dc206e3d20fea765ec4d703cb477,Unknown,-1.0,-1,-1,-1,-1
7aa871a9e7950d61a5f279072e71df12,Street,56.0,25,6,1,2
7aa96c37372e7fe7af90dcf5d30d7439,Street,38.0,25,3,1,2
7aaa1aa4706a29ab4036b3800f854b55,Street,70.0,25,6,4,2
7aaabb4fce99c818d0e2f3a5d6c3e13d,Street,32.0,25,3,1,2
7aac0a45346674f0cdeb61093dbe1faa,Street,44.0,25,4,2,-1
7aad2bde4a75a178e3593a634c64a4a0,Street,60.0,25,4,2,2
7aae12fc4619cf523558985fff723197,Street,30.0,25,3,1,1
7ab336c6a8cf82cf54131782918d2a10,Street,50.0,25,4,2,2
7ab9195f248755e02613afae62c58dc5,Street,50.0,25,4,2,2
7abaaee5a153ae9e6ebb822959c1be36,Street,54.0,25,4,2,2
7abb12a85a90d53cb962c0d630bbc195,Street,20.0,25,2,2,-1
7abb17955c9924e0d1190137fae58e4e,Street,54.0,25,3,1,2
7abca05c4c6b7fad157911900b8ccab9,Street,90.0,30,2,6,-1
7abe5a527ef46a256c0b719c5d45b747,Street,60.0,25,6,4,2
7abe66e0d8b5832498ffa908d2159bdf,Street,30.0,25,3,1,2
7abea64eb236c2818e514ac5f88f94a6,Street,40.0,25,3,2,1
7ac05baef4e9447411532b6c5e8e2df6,Highway,16.0,50,3,3,-1
7ac246c0c221b0079aecdb02cec7a91b,Street,24.0,25,1,1,-1
7ac8fd97d7f2dbab1fe3fe8ce3f71ff4,Unknown,-1.0,-1,-1,-1,-1
7ac9708ffc9c48246d439c9062704900,Street,45.0,25,4,2,2
7ac9b18bd3128d49c5bd05a391876a0a,Street,52.0,25,3,1,2
7aca0e06956dd56d72a3bedeb2f00394,Street,30.0,25,3,1,2
7aca2ed5bc53c0ba1b1590623f42c0ed,Bridge,24.0,25,2,2,-1
7acce1b8d5c3ab08cd06029eabb2da6e,Street,24.0,25,3,1,2
7ad00f8b101810e50cdb777b2817551a,Street,30.0,25,3,1,2
7ad0aa2c098444e0ea2b5b347b5c1f59,Street,24.0,25,-1,1,-1
7ad16a39f826c721929b4c7896b0ca13,Street,55.0,25,6,4,2
7ad1fb9f3f379f5e9b41cd58ad38bfc1,Street,35.0,25,4,2,2
7ad2b659c9b7d052b786fc7994869463,Street,20.0,25,2,2,-1
7ad4982f255ad9e7ad1000e79124f7ac,Street,30.0,25,3,1,2
7ad5e584e4a61627461ac805934f3466,Street,18.0,25,1,1,-1
7ad67eb32b2e78a13a2dab4c70584e45,Street,30.0,25,3,1,2
7ad8ac38c774a026399f0279b5b43b0b,Street,35.0,25,2,2,-1
7ad8ddad958b00229ca017d8256dd8ef,Street,50.0,25,3,3,2
7ad9912cfa9287437995a57a5412209b,Street,25.0,25,2,1,1
7ad9c6ca02df093a3f04a4e6af559ced,Street,70.0,25,6,1,2
7ad9d92cb91120d21014acfbba105508,Street,30.0,-1,2,1,1
7adc86558de48e9d2d77543f62b2c301,Street,40.0,25,3,1,-1
7adcf1eb143cdae9cfd066eb9af2df9a,Street,30.0,25,-1,-1,2
7adec2fc5ebda455ebff04062d760766,Highway,40.0,50,3,3,-1
7adf14bd2380a23f3e0e7513421fb042,Street,40.0,25,4,3,1
7adf5071e5b5998861ae2ac4e0581523,Street,30.0,25,3,1,2
7ae092d2bfcda55fa30f38985253b3f0,Street,30.0,25,3,1,2
7ae15803202a491f49e54a51d546fb16,Street,30.0,25,3,1,2
7ae258fd968f6a6156553498848f5423,Street,28.0,25,2,1,1
7ae2f9bad772202cd2a362da2fa5d85d,Street,28.0,30,2,1,1
7ae35d8d5ae9c107ac21a2a1351ad80a,Street,30.0,25,3,1,2
7ae41cf608765338428a60dcd4399939,Street,36.0,-1,4,2,2
7ae4b930c232b2a8fb8cc671d45478e5,Street,42.0,25,4,2,2
7ae5bc4858ed76cc87359963e195e6e1,Street,36.0,20,4,2,2
7ae784fbfed9e76e5894b2a5f107b5b1,Street,22.0,25,2,1,1
7aea3b99fc7b9f2796b9ed9c0c51414d,Street,20.0,25,1,1,-1
7aec14d6604001aada7e15fcb485150a,Street,24.0,25,3,1,-1
7aecf27a48880a63c1a80f54e2244a6a,Street,30.0,25,2,1,1
7aee3ec445716c2bf06bc632fdd288b9,Street,44.0,25,3,1,2
7aef6c22aa87c80152677f8fccb507e4,Street,30.0,25,3,1,2
7af1dfd345ab7a2e786cd80eb5195985,Street,40.0,25,3,2,1
7af29790e172ca8522883088df19ed78,Street,50.0,25,4,2,2
7af49ca738fc0e1b4edc01fa4c9cce86,Street,34.0,25,3,1,2
7af4ecf528af06e482c55c3342e49ceb,Street,30.0,25,3,1,2
7af51e60f6fc9dd4495ef26d6c6a6f71,Street,30.0,25,3,1,2
7af6eca32c5de9b9674268fe656c3a3c,Street,32.0,25,3,2,1
7af7d13e3f99b073aced7a216df0c7bd,Street,44.0,25,4,2,2
7af8d7747b87985877949ddcc2d6fc9e,Street,22.0,25,2,1,2
7afaa38f7270b6d5ef4e25e67cb11f60,Street,38.0,25,3,1,2
7afaf2d42210f2aa787184d0cab2430f,Street,44.0,25,4,2,2
7afb5821d0823436ad946185d43e04c4,Street,35.0,25,3,1,2
7afb9b59bd29f303c0e2f5bf381c3af4,Street,38.0,25,3,1,2
7afc0c2a5fe692286e193340bc27269e,Street,50.0,20,4,2,2
7afcfab7d03594d39244c3ef901e90bd,Street,22.0,25,2,2,-1
7afe5fad8d1e64a11d1d142cbb327f8e,Street,34.0,25,3,1,2
7b004c49f150b31fc41c52c78bad6ec3,Street,40.0,25,4,2,2
7b008d47d997483f1d82251795bcb1ae,Street,40.0,25,3,1,-1
7b02ecbec0302ae4d04a62d8ece671e8,Street,24.0,25,3,1,2
7b043e112b45d506957899cd408d8630,Street,30.0,25,3,1,2
7b04536c68a3ae562ba6b9d9a6568889,Street,30.0,25,2,1,1
7b06200a88d304e6841d248ca9788b65,Street,55.0,25,4,2,2
7b06230186e1475b196023558471ac2d,Street,60.0,25,3,3,-1
7b06404eaada96e2b47d11a09a275d51,Street,30.0,25,4,1,2
7b0735fc888bad1c17bf6ce8adabcb1f,Highway,34.0,50,3,3,-1
7b08b2c85ec71ae2205d483080b0efb0,Street,64.0,25,1,1,-1
7b090876c1cd86267a4a6c168850a824,Street,45.0,25,4,3,1
7b09170d2a2ed9ebd1574d4b8193bd6d,Street,50.0,25,4,2,2
7b094ecaf1d9d53c4b9a01f5fac78988,Street,30.0,25,1,1,-1
7b09d521d208be242075e4f4db44c339,Street,30.0,25,3,1,2
7b0a37b580920a89d34143b87d88e8dc,Street,25.0,25,2,2,-1
7b0b4d2d92245af87e79180049c76479,Street,30.0,25,3,2,1
7b0b7c3c501236e5c69f649eaf7b3b2d,Street,50.0,25,4,4,-1
7b0b9aada5b6a678d0c436f9c402a985,Street,42.0,25,4,2,2
7b0c14bdffdbc52777921b0f07004789,Street,30.0,25,3,1,2
7b0ca2369951cc4acc04831705d1b5ff,Street,38.0,25,3,1,2
7b0d055a131bb2ed9843aa7df5d18e76,Street,28.0,25,2,1,-1
7b0d3771a3b3969e52cd2bb3eca693ea,Street,62.0,25,6,4,2
7b10b76abe956a0d9e3590a2c283e6db,Street,30.0,25,3,1,2
7b12805de604a752333cdb90b364d9de,Street,50.0,25,4,2,2
7b13a984aee4d352915cd1df2b57f03f,Street,30.0,25,3,2,1
7b1444e527a1422e0ae2856728a48027,Street,30.0,25,3,1,2
7b15a7af6da083be7309c8ca8849e326,Ramp,28.0,-1,1,1,-1
7b15bda97d235f4cb9a0eded3dd62330,Highway,32.0,50,3,3,-1
7b15c0d341ddc030a7d3b437fa94b27a,Street,38.0,25,4,2,2
7b17e47aee2535d800150cf4dca4e1da,Street,26.0,25,1,1,-1
7b186c9dc2612e912f0327ffdd3bf726,Street,30.0,25,3,1,2
7b191dcff8ad03805d12bfc82a778d45,Street,30.0,25,3,2,1
7b1ba90642d0e5a68ccd9896547a01e3,Street,38.0,25,4,2,2
7b1c6345e5025a87a6f45322646350a0,Street,16.0,-1,2,1,1
7b20446bd234e3c190e706473085f32a,Street,30.0,25,-1,-1,2
7b226aa4f8f5e09c661dd0294878050d,Street,70.0,25,6,4,2
7b22846ab17eb1a1d3a3568638032064,Street,30.0,25,2,2,-1
7b2308fb20e765c2b0302b9ab7afd344,Street,32.0,25,3,1,2
7b23d18035eff3bf5be7696deebc16bb,Street,30.0,25,2,1,1
7b23f9363d6302a35a73bcf1af53dea1,Street,44.0,25,4,3,1
7b2727c4cdafaa9ce22af5b554d951ee,Street,36.0,30,2,2,1
7b2899884a1bf06200aa30dc76588d3c,Street,24.0,25,1,1,-1
7b28d1b822db4c517bf37d60037b5748,Street,30.0,25,2,1,1
7b291633d13e41606cc95d338a33efce,Street,30.0,25,3,1,2
7b29d65f47db0596a5cbfd27896b271d,Street,30.0,25,3,1,2
7b29e6f255a04afb40a6ee09473997e6,Street,30.0,25,3,2,1
7b2bab9833563a77c1a7ea72c4b23fe9,Street,30.0,25,3,1,1
7b2c9438f7beffa04aa63c586832a300,Street,60.0,25,5,4,1
7b2d149afabdb1baa6899b0e6dfa2267,Street,30.0,25,3,1,2
7b2ff612ca6877f324039031391c4694,Highway,40.0,50,3,3,-1
7b308fa8db58d6f9b24c680bd97724ac,Street,32.0,30,3,2,1
7b30c98da8373d5c77e3260ba4374439,Street,30.0,25,3,2,-1
7b3223517b181227fc2b132b8f2d7f31,Street,32.0,25,4,2,2
7b32726f7075153ae71e0e6e5945406b,Street,60.0,25,6,4,2
7b32f550a34ec4f5fe64c915cb184045,Street,38.0,20,4,2,2
7b33ab1077ebc3c1ef9dc6d24f74bd8b,Street,30.0,25,3,1,2
7b344e3ad9118f975f9620db1389fa07,Street,30.0,25,3,2,1
7b34a05ed04ef297b43a8681bc95f8ee,Street,30.0,25,3,1,2
7b3569eded0daf7fb29d190f8816541b,Street,30.0,25,3,1,2
7b359aa0e13df34e3b57b1fa5d183be2,Street,30.0,25,2,2,-1
7b36c50860b1eed3ede122745b8df657,Street,30.0,25,2,2,-1
7b3846196b291e257bfbdb548c18d8dc,Street,24.0,25,1,1,-1
7b38b59534ae893d0e66150b99062782,Street,30.0,25,3,1,2
7b39f620f23ffc2141b9a270edf49d06,Street,20.0,25,2,1,1
7b3c429c3fbdccf1e791647faec36051,Street,36.0,25,4,2,2
7b3ca94f92510e950b2a6e471a4db54c,Street,26.0,25,1,1,-1
7b3caa48df69deb1d7be95d67d7359d5,Street,50.0,25,4,2,2
7b3d275ace9afd60f4eda080c73d3bbe,Unknown,-1.0,-1,-1,-1,-1
7b3df4d1d60e4529c818f87d1890d5ff,Street,44.0,25,4,2,2
7b3efd3c0d1ed31c97c567112157bfba,Street,30.0,25,3,1,2
7b40c8f4a677aabe60906768ef514859,Street,44.0,25,4,2,2
7b4203f96b214114d3a25a4e460ca051,Street,30.0,25,3,1,2
7b4255a2995b237b94b7da20633a7bd4,Street,30.0,25,3,1,2
7b431201c8082627d1e3ba8f6d6b34ac,Street,70.0,25,6,1,2
7b44657e98c937697b2468e84eec01a9,Street,26.0,25,2,1,1
7b45f224e8625d4a0b457998a858da4c,Street,30.0,25,3,1,-1
7b489f8ef441f8e3abdfb00469a6e220,Street,44.0,25,4,3,-1
7b4ccf8918c4291a609a3587308c277b,Street,30.0,25,4,2,2
7b4ec57454e052271f42344042651204,Street,28.0,25,3,1,2
7b4f26418dbec10feb2e90f93e7340e4,Street,30.0,20,3,1,2
7b4f32fe748e427951008999f5e34d29,Street,30.0,25,3,1,2
7b51d7b41a5daed1190f2b2372853fd1,Street,40.0,25,3,1,2
7b55925a2a67b8e6b29d7c9769e64818,Street,34.0,25,3,1,2
7b565f55923e4ca9c58b78bee41fe5a6,Street,30.0,25,3,1,2
7b56b0bebb40286dd102ddb8b65567c4,Street,30.0,25,3,1,2
7b576177b86452e5578193ccd1cb72b0,Street,66.0,25,6,4,2
7b578c56b5c5cbba012650bd9f55a39b,Street,60.0,25,3,1,2
7b57dd81081d85d60391796d95b8569e,Street,32.0,25,3,1,-1
7b5898c2a51f8673691b2d2a99d04ba2,Street,30.0,25,3,1,2
7b5a8f2acc755f5c8631250948e8c717,Street,44.0,25,3,1,2
7b5b2243a24eb0dfd75032ddadd77c51,Street,20.0,25,2,1,1
7b5b71520908ffdf5952280d7e62447f,Street,70.0,25,6,4,2
7b5c228ed7c3132b5dee2f426cf4ab35,Street,35.0,25,3,1,2
7b5c4f6008ded147abf38fcf818845e8,Street,44.0,25,4,2,2
7b5f7f331e87bb25db67487219ed82ca,Street,35.0,25,3,1,2
7b5fdb813dd91a848b7bc03a3be44899,Street,30.0,25,3,1,2
7b5fe38c89cf1540b1d7a94db3afc211,Street,28.0,25,3,1,2
7b60028812f6d8f5b31db0cda4907e34,Street,38.0,25,3,1,1
7b601936e99d9f674bc2959b60c42eff,Street,32.0,25,3,1,2
7b618fac47f848a5b8b51d8189246fd4,Street,30.0,25,1,1,-1
7b62538ec52d38c3b6ef6ed37c432c16,Street,30.0,25,3,1,2
7b628965a034df803a279460e9260343,Street,30.0,25,-1,1,-1
7b629820d948b44d12543f1d1d39bd54,Street,60.0,25,3,1,2
7b63c257d0420efc5b5139f86fad0d54,Street,26.0,25,2,1,1
7b651069b5344e8d74ece12895450869,Street,30.0,25,3,1,2
7b6510e5628a5f756e387df65ec4d427,Street,30.0,25,1,1,-1
7b653091bdcd99fb521380dc56c32fb2,Street,30.0,25,3,1,2
7b67d9b44655f935accb44e6fff01c3c,Street,35.0,25,3,1,-1
7b67ffa88ce4607c7cbf1c99096b5275,Street,50.0,25,4,2,2
7b6a26799613179ccbd195c093ce38f8,Street,50.0,25,4,2,2
7b6a7c681995c888a89ae09dc94b566a,Street,50.0,25,3,1,2
7b6af1e0dd646c13011e0620cdb94b68,Street,30.0,25,4,2,2
7b6d86e71e990daa458b7dc415145c4f,Street,35.0,25,3,1,2
7b6de0eb6f1606e65da97f301be7e215,Street,30.0,25,3,1,2
7b6e29fb00fecfe64245a88b71ff3c52,Street,36.0,25,3,1,2
7b6e45235339f91bc468d0d5809bc1f2,Street,30.0,25,3,1,2
7b6fbc4bfcbdcb4be93346e024ce7907,Street,62.0,25,6,6,-1
7b6fe030213d37b41ccedd53ddd79cf9,Street,30.0,25,3,1,2
7b7234b7b6ddf57c70ec56f633f676c9,Highway,28.0,50,2,2,-1
7b74da291ee315bacd25ef8cbbbc10d3,Street,24.0,35,2,2,-1
7b769102cc535417b04316f7b5532060,Highway,34.0,50,3,3,-1
7b770093d40e1c05f5e657f3a4f31a04,Street,30.0,25,3,1,2
7b784ad2e35086fa67934ddd8f6337f3,Street,32.0,25,3,2,1
7b78cbf290e1c09ab088931470fa3c14,Street,22.0,25,2,1,1
7b7925ed88ea7990ce71d81fdd8c2ed0,Street,36.0,25,4,2,2
